segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,is_last_label,segment_end_source,ring_source_path,label_source_path
10,user_18,0,0,11,g,1720308497363273.0,1720308499335888.0,10267,10668,1720308497399464.0,1720308499323182.0,401,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
11,user_18,0,0,12,z,1720308499335888.0,1720308501613315.0,10668,11124,1720308499393194.0,1720308501604051.0,456,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
12,user_18,0,0,13,y,1720308501613315.0,1720308503778849.0,11124,11552,1720308501617008.0,1720308503726762.0,428,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
13,user_18,0,0,14,r,1720308503778849.0,1720308507003256.0,11552,12196,1720308503789844.0,1720308506969720.0,644,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
14,user_18,0,0,15,c,1720308507003256.0,1720308509380390.0,12196,12678,1720308507006292.0,1720308509337799.0,482,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
15,user_18,0,0,16,o,1720308509380390.0,1720308511112713.0,12678,13026,1720308509411568.0,1720308511100236.0,348,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
16,user_18,0,0,17,i,1720308511112713.0,1720308513555859.0,13026,13521,1720308511114972.0,1720308513519229.0,495,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
17,user_18,0,0,18,d,1720308513555859.0,1720308515750758.0,13521,13964,1720308513593431.0,1720308515722530.0,443,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
18,user_18,0,0,19,h,1720308515750758.0,1720308519195500.0,13964,14647,1720308515801377.0,1720308519150670.0,683,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
19,user_18,0,0,20,w,1720308519195500.0,1720308522014886.0,14647,15228,1720308519204801.0,1720308522011572.0,581,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
20,user_18,0,0,21,q,1720308522014886.0,1720308524410127.0,15228,15697,1720308522039229.0,1720308524399972.0,469,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
21,user_18,0,0,22,a,1720308524410127.0,1720308526634957.0,15697,16154,1720308524413221.0,1720308526630522.0,457,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
22,user_18,0,0,23,p,1720308526634957.0,1720308528930565.0,16154,16615,1720308526707591.0,1720308528927510.0,461,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
23,user_18,0,0,24,k,1720308528930565.0,1720308531650638.0,16615,17158,1720308528989276.0,1720308531639406.0,543,False,next_label_timestamp,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
24,user_18,0,0,25,v,1720308531650638.0,,17158,17560,1720308531702159.0,1720308533634515.0,402,True,ring_recording_end,data/user_18/0/0_ring_0.bin,data/user_18/0/0_timestamp.txt
25,user_18,0,1,0,S,1720308567070628.0,1720308570102527.0,402,1011,1720308567110809.0,1720308570100384.0,609,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
26,user_18,0,1,1,L,1720308570102527.0,1720308572134375.0,1011,1426,1720308570112206.0,1720308572117501.0,415,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
27,user_18,0,1,2,T,1720308572134375.0,1720308574549502.0,1426,1909,1720308572209117.0,1720308574535192.0,483,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
28,user_18,0,1,3,F,1720308574549502.0,1720308577136838.0,1909,2430,1720308574597657.0,1720308577129227.0,521,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
29,user_18,0,1,4,J,1720308577136838.0,1720308579573847.0,2430,2913,1720308577159720.0,1720308579549476.0,483,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
30,user_18,0,1,5,B,1720308579573847.0,1720308582163767.0,2913,3434,1720308579601607.0,1720308582119800.0,521,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
31,user_18,0,1,6,X,1720308582163767.0,1720308584494272.0,3434,3897,1720308582189734.0,1720308584430412.0,463,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
32,user_18,0,1,7,E,1720308584494272.0,1720308588625437.0,3897,4740,1720308584508212.0,1720308588614287.0,843,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
33,user_18,0,1,8,U,1720308588625437.0,1720308590408267.0,4740,5090,1720308588629143.0,1720308590406241.0,350,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
34,user_18,0,1,9,N,1720308590408267.0,1720308592712785.0,5090,5563,1720308590420908.0,1720308592711783.0,473,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
35,user_18,0,1,10,M,1720308592712785.0,1720308595234928.0,5563,6067,1720308592712785.0,1720308595221280.0,504,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
36,user_18,0,1,11,G,1720308595234928.0,1720308597828451.0,6067,6590,1720308595314843.0,1720308597824231.0,523,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
37,user_18,0,1,12,Z,1720308597828451.0,1720308599916557.0,6590,7004,1720308597899841.0,1720308599914216.0,414,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
38,user_18,0,1,13,Y,1720308599916557.0,1720308602557916.0,7004,7533,1720308599926240.0,1720308602516378.0,529,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
39,user_18,0,1,14,R,1720308602557916.0,1720308605262684.0,7533,8076,1720308602570959.0,1720308605230213.0,543,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
40,user_18,0,1,15,C,1720308605262684.0,1720308607504522.0,8076,8531,1720308605307433.0,1720308607503517.0,455,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
41,user_18,0,1,16,O,1720308607504522.0,1720308609995585.0,8531,9020,1720308607516542.0,1720308609939915.0,489,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
42,user_18,0,1,18,D,1720308627721396.0,1720308631019613.0,12595,13258,1720308627749627.0,1720308631010442.0,663,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
43,user_18,0,1,19,H,1720308631019613.0,1720308634312654.0,13258,13902,1720308631050304.0,1720308634230300.0,644,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
44,user_18,0,1,20,W,1720308634312654.0,1720308637045440.0,13902,14465,1720308634315863.0,1720308637040796.0,563,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
45,user_18,0,1,21,Q,1720308637045440.0,1720308640010698.0,14465,15047,1720308637101223.0,1720308639995328.0,582,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
46,user_18,0,1,23,P,1720308646145677.0,1720308650893138.0,16292,17237,1720308646195223.0,1720308650832096.0,945,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
47,user_18,0,1,24,K,1720308650893138.0,1720308653641037.0,17237,17799,1720308650911004.0,1720308653613046.0,562,False,next_label_timestamp,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
48,user_18,0,1,25,V,1720308653641037.0,,17799,18201,1720308653690392.0,1720308655620185.0,402,True,ring_recording_end,data/user_18/0/1_ring_0.bin,data/user_18/0/1_timestamp.txt
49,user_18,0,2,0,y,1720308680535107.0,1720308683518262.0,222,805,1720308680622016.0,1720308683451169.0,583,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
50,user_18,0,2,1,i,1720308683518262.0,1720308686156541.0,805,1346,1720308683563231.0,1720308686117749.0,541,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
51,user_18,0,2,2,e,1720308686156541.0,1720308688327712.0,1346,1789,1720308686180814.0,1720308688315426.0,443,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
52,user_18,0,2,3,j,1720308688327712.0,1720308690743199.0,1789,2270,1720308688406048.0,1720308690729624.0,481,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
53,user_18,0,2,4,z,1720308690743199.0,1720308692666498.0,2270,2652,1720308690760963.0,1720308692622050.0,382,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
54,user_18,0,2,5,d,1720308692666498.0,1720308694782431.0,2652,3075,1720308692695155.0,1720308694743930.0,423,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
55,user_18,0,2,6,o,1720308694782431.0,1720308696945893.0,3075,3510,1720308694820464.0,1720308696934606.0,435,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
56,user_18,0,2,7,w,1720308696945893.0,1720308699449782.0,3510,4018,1720308696947662.0,1720308699435983.0,508,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
57,user_18,0,2,8,q,1720308699449782.0,1720308701940891.0,4018,4520,1720308699491850.0,1720308701927360.0,502,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
58,user_18,0,2,9,x,1720308701940891.0,1720308704052278.0,4520,4942,1720308701951277.0,1720308704038294.0,422,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
59,user_18,0,2,10,m,1720308704052278.0,1720308706100736.0,4942,5351,1720308704081959.0,1720308706099659.0,409,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
60,user_18,0,2,11,u,1720308706100736.0,1720308708197037.0,5351,5767,1720308706113434.0,1720308708130897.0,416,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
61,user_18,0,2,12,n,1720308708197037.0,1720308710160900.0,5767,6168,1720308708206753.0,1720308710126945.0,401,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
62,user_18,0,2,13,p,1720308710160900.0,1720308712605397.0,6168,6651,1720308710180256.0,1720308712560493.0,483,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
63,user_18,0,2,14,r,1720308712605397.0,1720308714707970.0,6651,7086,1720308712643371.0,1720308714705886.0,435,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
64,user_18,0,2,15,a,1720308714707970.0,1720308716920581.0,7086,7534,1720308714719411.0,1720308716914738.0,448,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
65,user_18,0,2,16,c,1720308716920581.0,1720308718491024.0,7534,7836,1720308716941589.0,1720308718430977.0,302,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
66,user_18,0,2,17,s,1720308718491024.0,1720308720301738.0,7836,8198,1720308718509637.0,1720308720239563.0,362,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
67,user_18,0,2,18,f,1720308720301738.0,1720308722475916.0,8198,8639,1720308720304077.0,1720308722425053.0,441,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
68,user_18,0,2,19,g,1720308722475916.0,1720308724624418.0,8639,9081,1720308722481659.0,1720308724620130.0,442,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
69,user_18,0,2,20,b,1720308724624418.0,1720308726928034.0,9081,9543,1720308724634826.0,1720308726914758.0,462,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
70,user_18,0,2,21,l,1720308726928034.0,1720308729551154.0,9543,10066,1720308726971840.0,1720308729518212.0,523,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
71,user_18,0,2,22,k,1720308729551154.0,1720308731894968.0,10066,10528,1720308729610832.0,1720308731831086.0,462,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
72,user_18,0,2,23,h,1720308731894968.0,1720308734122995.0,10528,10970,1720308731906990.0,1720308734051510.0,442,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
73,user_18,0,2,24,v,1720308734122995.0,1720308735937188.0,10970,11352,1720308734123996.0,1720308735930737.0,382,False,next_label_timestamp,data/user_18/0/2_ring_0.bin,data/user_18/0/2_timestamp.txt
74,user_18,0,3,0,Y,1720308762885206.0,1720308766214970.0,222,904,1720308762939072.0,1720308766209422.0,682,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
75,user_18,0,3,1,I,1720308766214970.0,1720308768687394.0,904,1387,1720308766232045.0,1720308768639897.0,483,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
76,user_18,0,3,2,E,1720308768687394.0,1720308771635112.0,1387,1989,1720308768702438.0,1720308771617952.0,602,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
77,user_18,0,3,3,J,1720308771635112.0,1720308774305488.0,1989,2518,1720308771642181.0,1720308774304437.0,529,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
78,user_18,0,3,4,Z,1720308774305488.0,1720308776450768.0,2518,2954,1720308774316078.0,1720308776436804.0,436,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
79,user_18,0,3,5,D,1720308776450768.0,1720308778820421.0,2954,3430,1720308776514600.0,1720308778815756.0,476,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
80,user_18,0,3,6,O,1720308778820421.0,1720308780952488.0,3430,3858,1720308778827717.0,1720308780941924.0,428,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
81,user_18,0,3,7,W,1720308780952488.0,1720308783270466.0,3858,4320,1720308781008589.0,1720308783219831.0,462,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
82,user_18,0,3,8,Q,1720308783270466.0,1720308786282692.0,4320,4923,1720308783297693.0,1720308786220292.0,603,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
83,user_18,0,3,9,X,1720308786282692.0,1720308788665191.0,4923,5405,1720308786301370.0,1720308788627272.0,482,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
84,user_18,0,3,10,M,1720308788665191.0,1720308791699939.0,5405,6008,1720308788703788.0,1720308791631318.0,603,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
85,user_18,0,3,11,U,1720308791699939.0,1720308794119982.0,6008,6503,1720308791708693.0,1720308794119403.0,495,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
86,user_18,0,3,12,N,1720308794119982.0,1720308796286410.0,6503,6932,1720308794132613.0,1720308796242197.0,429,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
87,user_18,0,3,13,P,1720308796286410.0,1720308798880159.0,6932,7454,1720308796320254.0,1720308798843106.0,522,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
88,user_18,0,3,14,R,1720308798880159.0,1720308801500099.0,7454,7977,1720308798914232.0,1720308801462483.0,523,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
89,user_18,0,3,15,A,1720308801500099.0,1720308803941756.0,7977,8478,1720308801507689.0,1720308803912947.0,501,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
90,user_18,0,3,16,C,1720308803941756.0,1720308805970923.0,8478,8881,1720308803972112.0,1720308805961867.0,403,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
91,user_18,0,3,17,S,1720308805970923.0,1720308808122515.0,8881,9321,1720308806016426.0,1720308808121516.0,440,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
92,user_18,0,3,18,F,1720308808122515.0,1720308810999858.0,9321,9885,1720308808122515.0,1720308810981711.0,564,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
93,user_18,0,3,19,G,1720308810999858.0,1720308813427677.0,9885,10386,1720308811010194.0,1720308813414305.0,501,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
94,user_18,0,3,20,B,1720308813427677.0,1720308816408316.0,10386,10970,1720308813472009.0,1720308816372595.0,584,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
95,user_18,0,3,21,L,1720308816408316.0,1720308818679273.0,10970,11431,1720308816413067.0,1720308818617731.0,461,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
96,user_18,0,3,22,K,1720308818679273.0,1720308821410522.0,11431,11975,1720308818696365.0,1720308821362976.0,544,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
97,user_18,0,3,23,H,1720308821410522.0,1720308824545971.0,11975,12617,1720308821411524.0,1720308824530071.0,642,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
98,user_18,0,3,24,V,1720308824545971.0,1720308826699123.0,12617,13039,1720308824609232.0,1720308826652220.0,422,False,next_label_timestamp,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
99,user_18,0,3,25,T,1720308826699123.0,,13039,13481,1720308826714641.0,1720308828837143.0,442,True,ring_recording_end,data/user_18/0/3_ring_0.bin,data/user_18/0/3_timestamp.txt
