seed,weight_source,epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,gain,q_l2,q_span
11,affine_w,76,0.7228748202323914,0.7817845672671254,0.3986111111111111,0.7207299470901489,1.990953803062439,0.1672285050153732,11.009854316711426,7.548295974731445
11,affine_w,77,0.7207299470901489,0.7817845672671254,0.3986111111111111,0.7185977101325989,1.990113377571106,0.1676294058561325,11.139349937438965,7.645370483398437
11,affine_w,78,0.7185977101325989,0.7850525411233346,0.3986111111111111,0.7164781093597412,1.989505410194397,0.1680673062801361,11.268388748168944,7.742316246032715
11,affine_w,79,0.7164781093597412,0.7850525411233346,0.3986111111111111,0.7143716216087341,1.9888818264007568,0.168502390384674,11.396967887878418,7.839133262634277
11,affine_w,80,0.7143716216087341,0.7850525411233346,0.3986111111111111,0.7122778296470642,1.9880157709121704,0.1688982248306274,11.525089263916016,7.9358229637146
11,affine_w,81,0.7122778296470642,0.7832006892714828,0.3986111111111111,0.7101965546607971,1.986802339553833,0.1692377030849456,11.652750015258787,8.032384872436523
11,affine_w,82,0.7101965546607971,0.7832006892714828,0.3986111111111111,0.7081282734870911,1.985296607017517,0.169529303908348,11.779945373535156,8.128814697265625
11,affine_w,83,0.7081282734870911,0.7832006892714828,0.3986111111111111,0.7060725092887878,1.9836735725402832,0.1698012351989746,11.906670570373535,8.22511100769043
11,affine_w,84,0.7060725092887878,0.7832006892714828,0.3986111111111111,0.7040298581123352,1.9821436405181885,0.1700872927904129,12.03292179107666,8.32126522064209
11,affine_w,85,0.7040298581123352,0.7868865867073801,0.3986111111111111,0.701999843120575,1.9808509349823,0.170411005616188,12.15869426727295,8.417275428771973
11,affine_w,86,0.701999843120575,0.7868865867073801,0.3986111111111111,0.6999823451042175,1.9798158407211304,0.1707758903503418,12.283987045288086,8.513139724731445
11,affine_w,87,0.6999823451042175,0.7885205736354849,0.3986111111111111,0.6979777216911316,1.9789360761642456,0.1711653620004654,12.408801078796388,8.608856201171875
11,affine_w,88,0.6979777216911316,0.7901231377380489,0.3986111111111111,0.6959858536720276,1.9780426025390625,0.1715518683195114,12.533137321472168,8.704425811767578
11,affine_w,89,0.6959858536720276,0.7901231377380489,0.3986111111111111,0.6940066814422607,1.9769827127456665,0.1719104796648025,12.65699863433838,8.799850463867188
11,affine_w,90,0.6940066814422607,0.7901231377380489,0.3986111111111111,0.6920401453971863,1.9756906032562256,0.1722301691770553,12.780383110046388,8.89512825012207
11,affine_w,91,0.6920401453971863,0.7901231377380489,0.3986111111111111,0.6900861859321594,1.974210262298584,0.1725179404020309,12.903292655944824,8.990257263183594
11,affine_w,92,0.6900861859321594,0.7901231377380489,0.3986111111111111,0.6881449818611145,1.972667098045349,0.1727941781282425,13.025728225708008,9.085232734680176
11,affine_w,93,0.6881449818611145,0.7901231377380489,0.3986111111111111,0.686216413974762,1.971201777458191,0.1730818748474121,13.147686958312988,9.180052757263184
11,affine_w,94,0.686216413974762,0.7901231377380489,0.3986111111111111,0.6843003034591675,1.9699022769927976,0.1733956485986709,13.269169807434082,9.274713516235352
11,affine_w,95,0.6843003034591675,0.7901231377380489,0.3986111111111111,0.6823967099189758,1.9687683582305908,0.1737355440855026,13.390176773071287,9.369214057922363
11,affine_w,96,0.6823967099189758,0.791695464782074,0.3986111111111111,0.6805057525634766,1.9677178859710691,0.1740880608558654,13.510712623596191,9.463553428649902
11,affine_w,97,0.6805057525634766,0.791695464782074,0.3986111111111111,0.6786271929740906,1.9666340351104736,0.1744338274002075,13.630777359008787,9.557731628417969
11,affine_w,98,0.6786271929740906,0.791695464782074,0.3986111111111111,0.6767612099647522,1.965422511100769,0.1747571974992752,13.750375747680664,9.65174961090088
11,affine_w,99,0.6767612099647522,0.791695464782074,0.3986111111111111,0.6749075055122375,1.9640573263168333,0.1750536262989044,13.869508743286133,9.745604515075684
11,affine_w,100,0.6749075055122375,0.7898436129302221,0.3986111111111111,0.6730660200119019,1.962585926055908,0.1753309369087219,13.988177299499512,9.839295387268066
11,affine_w,101,0.6730660200119019,0.7898436129302221,0.3986111111111111,0.6712371110916138,1.9611008167266848,0.1756044626235962,14.1063814163208,9.932817459106444
11,affine_w,102,0.6712371110916138,0.7898436129302221,0.3986111111111111,0.6694204211235046,1.959691882133484,0.1758890897035598,14.22412109375,10.02617073059082
11,affine_w,103,0.6694204211235046,0.7914461770327863,0.3986111111111111,0.6676160097122192,1.958400845527649,0.1761918365955352,14.341398239135742,10.119352340698242
11,affine_w,104,0.6676160097122192,0.7930487411353505,0.3986111111111111,0.6658236980438232,1.9572056531906128,0.1765092611312866,14.458212852478027,10.212360382080078
11,affine_w,105,0.6658236980438232,0.7930487411353505,0.3986111111111111,0.6640437245368958,1.956037998199463,0.1768298149108886,14.574569702148438,10.305194854736328
11,affine_w,106,0.6640437245368958,0.7930487411353505,0.3986111111111111,0.6622757315635681,1.9548197984695437,0.177140325307846,14.690468788146973,10.39785385131836
11,affine_w,107,0.6622757315635681,0.7930487411353505,0.4069444444444445,0.6605197787284851,1.9535025358200075,0.1774327158927917,14.805913925170898,10.490339279174805
11,affine_w,108,0.6605197787284851,0.7930487411353505,0.4069444444444445,0.6587759852409363,1.952091097831726,0.177707552909851,14.920904159545898,10.582648277282717
11,affine_w,109,0.6587759852409363,0.7930487411353505,0.4069444444444445,0.6570440530776978,1.9506343603134155,0.1779730767011642,15.035442352294922,10.67477798461914
11,affine_w,110,0.6570440530776978,0.7946827280634551,0.4069444444444445,0.6553241014480591,1.9491984844207764,0.1782404780387878,15.149527549743652,10.766727447509766
11,affine_w,111,0.6553241014480591,0.7946827280634551,0.4069444444444445,0.6536160707473755,1.947831988334656,0.1785179525613784,15.263163566589355,10.858495712280272
11,affine_w,112,0.6536160707473755,0.7962852921660191,0.4069444444444445,0.6519197821617126,1.9465420246124268,0.1788068264722824,15.376351356506348,10.950078964233398
11,affine_w,113,0.6519197821617126,0.7962852921660191,0.4069444444444445,0.6502352356910706,1.9452956914901731,0.1791014671325683,15.489093780517578,11.04147720336914
11,affine_w,114,0.6502352356910706,0.7962852921660191,0.4069444444444445,0.6485626101493835,1.9440386295318604,0.1793927252292633,15.60139274597168,11.1326904296875
11,affine_w,115,0.6485626101493835,0.7962852921660191,0.414520202020202,0.6469014883041382,1.9427261352539065,0.17967289686203,15.713249206542969,11.22371768951416
11,affine_w,116,0.6469014883041382,0.7962852921660191,0.414520202020202,0.6452520489692688,1.941344738006592,0.1799396425485611,15.824668884277344,11.314558029174805
11,affine_w,117,0.6452520489692688,0.7962852921660191,0.414520202020202,0.6436142325401306,1.939916491508484,0.1801966726779937,15.935650825500488,11.405210494995115
11,affine_w,118,0.6436142325401306,0.7978576192100443,0.414520202020202,0.6419879198074341,1.9384844303131104,0.1804513931274414,16.046201705932617,11.495672225952148
11,affine_w,119,0.6419879198074341,0.7978576192100443,0.414520202020202,0.640373170375824,1.937089204788208,0.1807106584310531,16.156320571899414,11.585941314697266
11,affine_w,120,0.640373170375824,0.7978576192100443,0.414520202020202,0.6387696266174316,1.9357463121414185,0.1809773594141006,16.266008377075195,11.676019668579102
11,affine_w,121,0.6387696266174316,0.7978576192100443,0.414520202020202,0.6371774673461914,1.9344432353973389,0.1812491714954376,16.375272750854492,11.765902519226074
11,affine_w,122,0.6371774673461914,0.7978576192100443,0.414520202020202,0.635596752166748,1.933145523071289,0.1815202981233596,16.484113693237305,11.855591773986816
11,affine_w,123,0.635596752166748,0.7978576192100443,0.414520202020202,0.6340272426605225,1.9318184852600095,0.1817847341299057,16.5925350189209,11.945085525512695
11,affine_w,124,0.6340272426605225,0.7978576192100443,0.414520202020202,0.6324689388275146,1.9304453134536743,0.1820394694805145,16.700538635253906,12.034383773803713
11,affine_w,125,0.6324689388275146,0.7978576192100443,0.414520202020202,0.6309217810630798,1.9290339946746824,0.1822859197854995,16.808128356933594,12.123485565185549
11,affine_w,126,0.6309217810630798,0.8011255930662534,0.4220959595959596,0.629385769367218,1.927611708641052,0.1825286746025085,16.915307998657227,12.21238899230957
11,affine_w,127,0.629385769367218,0.8011255930662534,0.4220959595959596,0.6278607249259949,1.926208019256592,0.1827729195356369,17.022079467773438,12.30109405517578
11,affine_w,128,0.6278607249259949,0.8011255930662534,0.4151515151515151,0.6263466477394104,1.9248387813568115,0.1830214709043502,17.128442764282227,12.38959789276123
11,affine_w,129,0.6263466477394104,0.8011255930662534,0.4151515151515151,0.6248434782028198,1.9235002994537356,0.1832736134529113,17.234405517578125,12.477901458740234
11,affine_w,130,0.6248434782028198,0.8011255930662534,0.4151515151515151,0.6233512163162231,1.9221713542938232,0.1835257112979889,17.339967727661133,12.566003799438477
11,affine_w,131,0.6233512163162231,0.8011255930662534,0.4151515151515151,0.6218697428703308,1.9208277463912964,0.1837734282016754,17.445133209228516,12.65390396118164
11,affine_w,132,0.6218697428703308,0.8011255930662534,0.4151515151515151,0.6203991174697876,1.9194543361663816,0.184014156460762,17.549901962280273,12.74160099029541
11,affine_w,133,0.6203991174697876,0.8011255930662534,0.4151515151515151,0.6189390420913696,1.9180537462234497,0.1842482835054397,17.654281616210938,12.829095840454102
11,affine_w,134,0.6189390420913696,0.8011255930662534,0.4151515151515151,0.617489755153656,1.9166430234909055,0.1844787299633026,17.758270263671875,12.916385650634766
11,affine_w,135,0.617489755153656,0.8011255930662534,0.4151515151515151,0.6160510182380676,1.9152430295944212,0.1847091615200042,17.86187171936035,13.003469467163086
11,affine_w,136,0.6160510182380676,0.8026979201102785,0.4151515151515151,0.6146227717399597,1.9138665199279783,0.1849418431520462,17.965089797973633,13.09034824371338
11,affine_w,137,0.6146227717399597,0.8026979201102785,0.4151515151515151,0.6132049560546875,1.9125126600265503,0.1851766556501388,18.06792449951172,13.177021026611328
11,affine_w,138,0.6132049560546875,0.8026979201102785,0.4151515151515151,0.6117976903915405,1.9111686944961548,0.1854112893342971,18.170381546020508,13.263486862182615
11,affine_w,139,0.6117976903915405,0.8026979201102785,0.4151515151515151,0.6104007363319397,1.909817695617676,0.1856426894664764,18.2724609375,13.34974479675293
11,affine_w,140,0.6104007363319397,0.807475375359432,0.4151515151515151,0.6090140342712402,1.9084484577178955,0.185868889093399,18.374164581298828,13.435794830322266
11,affine_w,141,0.6090140342712402,0.807475375359432,0.4151515151515151,0.6076376438140869,1.9070619344711304,0.1860899776220321,18.475496292114254,13.521636009216309
11,affine_w,142,0.6076376438140869,0.809077939461996,0.4151515151515151,0.606271505355835,1.9056684970855715,0.1863078624010086,18.57645797729492,13.60726833343506
11,affine_w,143,0.606271505355835,0.809077939461996,0.4151515151515151,0.6049154996871948,1.9042829275131223,0.1865250766277313,18.677051544189453,13.692689895629885
11,affine_w,144,0.6049154996871948,0.809077939461996,0.4151515151515151,0.6035695672035217,1.902914762496948,0.1867433339357376,18.77728271484375,13.777902603149414
11,affine_w,145,0.6035695672035217,0.809077939461996,0.4151515151515151,0.6022335886955261,1.90156364440918,0.1869625896215438,18.877147674560547,13.862903594970703
11,affine_w,146,0.6022335886955261,0.809077939461996,0.4151515151515151,0.6009076237678528,1.900220513343811,0.18718121945858,18.97665405273437,13.94769287109375
11,affine_w,147,0.6009076237678528,0.809077939461996,0.4151515151515151,0.5995915532112122,1.898874044418335,0.1873971968889236,19.0757999420166,14.032270431518556
11,affine_w,148,0.5995915532112122,0.809077939461996,0.4151515151515151,0.5982853770256042,1.8975167274475095,0.1876090914011001,19.17458915710449,14.1166353225708
11,affine_w,149,0.5982853770256042,0.809077939461996,0.4151515151515151,0.596989095211029,1.8961488008499143,0.1878169924020767,19.273025512695312,14.200787544250488
11,affine_w,150,0.596989095211029,0.809077939461996,0.4151515151515151,0.5957024097442627,1.894777774810791,0.1880222558975219,19.371109008789062,14.284725189208984
11,affine_w,151,0.5957024097442627,0.8107119263901006,0.4151515151515151,0.5944254994392395,1.8934142589569087,0.1882266551256179,19.46884155273437,14.368451118469238
11,affine_w,152,0.5944254994392395,0.8107119263901006,0.4151515151515151,0.5931581258773804,1.8920632600784304,0.1884312629699707,19.56622695922852,14.451960563659668
11,affine_w,153,0.5931581258773804,0.8123144904926648,0.4151515151515151,0.5919004678726196,1.8907251358032229,0.1886360198259353,19.66326713562012,14.535256385803224
11,affine_w,154,0.5919004678726196,0.8123144904926648,0.4151515151515151,0.5906522870063782,1.889392971992493,0.1888397932052612,19.75996208190918,14.61833667755127
11,affine_w,155,0.5906522870063782,0.8123144904926648,0.4151515151515151,0.5894136428833008,1.8880592584609983,0.1890411525964737,19.8563175201416,14.701201438903809
11,affine_w,156,0.5894136428833008,0.8123144904926648,0.4151515151515151,0.5881842374801636,1.8867192268371584,0.1892392039299011,19.95232963562012,14.78385066986084
11,affine_w,157,0.5881842374801636,0.8123144904926648,0.4151515151515151,0.5869643092155457,1.8853737115859983,0.1894341260194778,20.048006057739254,14.866283416748049
11,affine_w,158,0.5869643092155457,0.8139170545952288,0.4151515151515151,0.5857536792755127,1.8840283155441284,0.1896268725395202,20.143346786499023,14.94849967956543
11,affine_w,159,0.5857536792755127,0.8136677668459411,0.4151515151515151,0.5845522284507751,1.882689118385315,0.1898186355829239,20.23835182189941,15.030497550964355
11,affine_w,160,0.5845522284507751,0.8136677668459411,0.4151515151515151,0.5833600759506226,1.881360650062561,0.1900101751089096,20.333023071289062,15.11227798461914
11,affine_w,161,0.5833600759506226,0.8136677668459411,0.4151515151515151,0.5821769833564758,1.880041241645813,0.1902012676000595,20.427364349365234,15.193841934204102
11,affine_w,162,0.5821769833564758,0.8136677668459411,0.4151515151515151,0.5810031294822693,1.8787271976470947,0.1903910636901855,20.52137756347656,15.275186538696287
11,affine_w,163,0.5810031294822693,0.8153017537740457,0.4151515151515151,0.5798381567001343,1.8774120807647705,0.1905786097049713,20.615062713623047,15.35631275177002
11,affine_w,164,0.5798381567001343,0.8167102967509848,0.4151515151515151,0.5786821246147156,1.876093864440918,0.190763384103775,20.708423614501957,15.43722152709961
11,affine_w,165,0.5786821246147156,0.8167102967509848,0.4151515151515151,0.5775351524353027,1.8747738599777224,0.1909456253051757,20.80146026611328,15.517908096313477
11,affine_w,166,0.5775351524353027,0.8167102967509848,0.4151515151515151,0.5763968825340271,1.873456358909607,0.1911261230707168,20.89417266845703,15.59837818145752
11,affine_w,167,0.5763968825340271,0.8167102967509848,0.4151515151515151,0.5752675533294678,1.8721455335617063,0.1913056820631027,20.98656463623047,15.678627014160156
11,affine_w,168,0.5752675533294678,0.8167102967509848,0.4151515151515151,0.5741468667984009,1.8708431720733645,0.1914846152067184,21.078638076782227,15.758657455444336
11,affine_w,169,0.5741468667984009,0.8183128608535489,0.4151515151515151,0.573034942150116,1.869548320770264,0.1916627287864685,21.170391082763672,15.838465690612791
11,affine_w,170,0.573034942150116,0.8188238671428572,0.4220959595959595,0.5719315409660339,1.86825692653656,0.1918393075466156,21.261829376220703,15.91805362701416
11,affine_w,171,0.5719315409660339,0.8188238671428572,0.4220959595959595,0.5708369016647339,1.8669664859771729,0.1920137703418731,21.352954864501957,15.997422218322754
11,affine_w,172,0.5708369016647339,0.8188238671428572,0.4220959595959595,0.5697507262229919,1.86567497253418,0.1921858787536621,21.44376564025879,16.076568603515625
11,affine_w,173,0.5697507262229919,0.8188238671428572,0.4220959595959595,0.5686731934547424,1.864384770393372,0.1923560053110122,21.53426170349121,16.155494689941406
11,affine_w,174,0.5686731934547424,0.8188238671428572,0.4220959595959595,0.5676038265228271,1.863098621368408,0.192524641752243,21.62444877624512,16.234201431274414
11,affine_w,175,0.5676038265228271,0.8188238671428572,0.4220959595959595,0.5665429830551147,1.861818790435791,0.1926923245191574,21.714326858520508,16.312685012817383
11,affine_w,176,0.5665429830551147,0.8188238671428572,0.4220959595959595,0.5654904842376709,1.8605469465255735,0.1928591579198837,21.803897857666016,16.390945434570312
11,affine_w,177,0.5654904842376709,0.8204264312454211,0.4220959595959595,0.5644461512565613,1.8592804670333865,0.1930248290300369,21.893159866333008,16.468984603881836
11,affine_w,178,0.5644461512565613,0.8204264312454211,0.4220959595959595,0.5634100437164307,1.858017086982727,0.19318887591362,21.98211669921875,16.546802520751953
