segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,gravity_removal_method,gravity_low_pass_cutoff_hz,gravity_madgwick_beta,is_last_label,segment_end_source,ring_source_path,label_source_path
10,user_4,0,0,14,r,1720481174207848.0,1720481176746415.0,12858,13360,1720481174298384.0,1720481176718087.0,502,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
11,user_4,0,0,15,c,1720481176746415.0,1720481178952017.0,13360,13802,1720481176764541.0,1720481178920195.0,442,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
12,user_4,0,0,17,i,1720481189872100.0,1720481192767882.0,15905,16573,1720481189873097.0,1720481192737989.0,668,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
13,user_4,0,0,18,d,1720481192767882.0,1720481196070563.0,16573,17237,1720481192774680.0,1720481196013129.0,664,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
14,user_4,0,0,19,h,1720481196070563.0,1720481198999978.0,17237,17840,1720481196092927.0,1720481198998981.0,603,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
15,user_4,0,0,20,w,1720481198999978.0,1720481201426926.0,17840,18308,1720481199078182.0,1720481201413911.0,468,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
16,user_4,0,0,21,q,1720481201426926.0,1720481204115542.0,18308,18864,1720481201459374.0,1720481204103847.0,556,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
17,user_4,0,0,22,a,1720481204115542.0,1720481207076181.0,18864,19447,1720481204126556.0,1720481207017310.0,583,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
18,user_4,0,0,23,p,1720481207076181.0,1720481210253547.0,19447,20090,1720481207096846.0,1720481210202411.0,643,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
19,user_4,0,0,24,k,1720481210253547.0,1720481213019849.0,20090,20653,1720481210279725.0,1720481213005548.0,563,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
20,user_4,0,0,25,v,1720481213019849.0,,20653,21053,1720481213067491.0,1720481215003388.0,400,low-pass,0.2,0.1,True,ring_recording_end,data/user_4/0/0_ring_0.bin,data/user_4/0/0_timestamp.txt
21,user_4,0,1,0,S,1720481255487912.0,1720481258903556.0,1855,2564,1720481255512792.0,1720481258894518.0,709,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
22,user_4,0,1,1,L,1720481258903556.0,1720481260773104.0,2564,2939,1720481258908231.0,1720481260769989.0,375,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
23,user_4,0,1,2,T,1720481260773104.0,1720481262962573.0,2939,3375,1720481260784230.0,1720481262911429.0,436,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
24,user_4,0,1,3,F,1720481262962573.0,1720481265542959.0,3375,3897,1720481262973775.0,1720481265494642.0,522,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
25,user_4,0,1,4,J,1720481265542959.0,1720481268746932.0,3897,4540,1720481265572414.0,1720481268710584.0,643,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
26,user_4,0,1,5,B,1720481268746932.0,1720481271267754.0,4540,5043,1720481268771642.0,1720481271210051.0,503,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
27,user_4,0,1,6,X,1720481271267754.0,1720481273709390.0,5043,5532,1720481271286462.0,1720481273685472.0,489,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
28,user_4,0,1,7,E,1720481273709390.0,1720481276577178.0,5532,6113,1720481273717069.0,1720481276568167.0,581,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
29,user_4,0,1,8,U,1720481276577178.0,1720481278739174.0,6113,6549,1720481276583558.0,1720481278693303.0,436,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
30,user_4,0,1,9,N,1720481278739174.0,1720481281336558.0,6549,7071,1720481278786943.0,1720481281323339.0,522,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
31,user_4,0,1,10,M,1720481281336558.0,1720481284589424.0,7071,7721,1720481281337677.0,1720481284587254.0,650,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
32,user_4,0,1,11,G,1720481284589424.0,1720481287772410.0,7721,8357,1720481284602064.0,1720481287705277.0,636,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
33,user_4,0,1,12,Z,1720481287772410.0,1720481290072159.0,8357,8819,1720481287776420.0,1720481289996600.0,462,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
34,user_4,0,1,13,Y,1720481290072159.0,1720481293164362.0,8819,9442,1720481290073160.0,1720481293162300.0,623,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
35,user_4,0,1,14,R,1720481293164362.0,1720481296031573.0,9442,10025,1720481293172551.0,1720481296000034.0,583,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
36,user_4,0,1,15,C,1720481296031573.0,1720481298504062.0,10025,10527,1720481296078229.0,1720481298489166.0,502,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
37,user_4,0,1,16,O,1720481298504062.0,1720481300913715.0,10527,11008,1720481298567670.0,1720481300907027.0,481,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
38,user_4,0,1,17,I,1720481300913715.0,1720481303606993.0,11008,11550,1720481300921888.0,1720481303595834.0,542,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
39,user_4,0,1,18,D,1720481303606993.0,1720481305960932.0,11550,12013,1720481303610652.0,1720481305904282.0,463,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
40,user_4,0,1,19,H,1720481305960932.0,1720481308824141.0,12013,12596,1720481305982299.0,1720481308808850.0,583,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
41,user_4,0,1,20,W,1720481308824141.0,1720481312254461.0,12596,13279,1720481308869908.0,1720481312187897.0,683,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
42,user_4,0,1,21,Q,1720481312254461.0,1720481315137191.0,13279,13861,1720481312278727.0,1720481315128945.0,582,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
43,user_4,0,1,22,A,1720481315137191.0,1720481317794154.0,13861,14393,1720481315173358.0,1720481317793153.0,532,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
44,user_4,0,1,23,P,1720481317794154.0,1720481320494309.0,14393,14940,1720481317794154.0,1720481320489113.0,547,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
45,user_4,0,1,24,K,1720481320494309.0,1720481323011297.0,14940,15448,1720481320504687.0,1720481323005136.0,508,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
46,user_4,0,1,25,V,1720481323011297.0,,15448,15850,1720481323019323.0,1720481325019863.0,402,low-pass,0.2,0.1,True,ring_recording_end,data/user_4/0/1_ring_0.bin,data/user_4/0/1_timestamp.txt
47,user_4,0,2,0,n,1720481353240694.0,1720481356357574.0,481,1077,1720481353272956.0,1720481356343244.0,596,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
48,user_4,0,2,1,z,1720481356357574.0,1720481358428824.0,1077,1526,1720481356359673.0,1720481358410795.0,449,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
49,user_4,0,2,2,a,1720481358428824.0,1720481360914335.0,1526,2029,1720481358473599.0,1720481360904596.0,503,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
50,user_4,0,2,3,g,1720481360914335.0,1720481363273262.0,2029,2491,1720481360966553.0,1720481363201936.0,462,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
51,user_4,0,2,4,m,1720481363273262.0,1720481365421427.0,2491,2933,1720481363278665.0,1720481365406859.0,442,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
52,user_4,0,2,5,h,1720481365421427.0,1720481367459630.0,2933,3334,1720481365484327.0,1720481367422101.0,401,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
53,user_4,0,2,6,r,1720481367459630.0,1720481369184487.0,3334,3689,1720481367469004.0,1720481369178146.0,355,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
54,user_4,0,2,7,v,1720481369184487.0,1720481371385524.0,3689,4132,1720481369193004.0,1720481371378542.0,443,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
55,user_4,0,2,8,e,1720481371385524.0,1720481373603816.0,4132,4573,1720481371393333.0,1720481373598830.0,441,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
56,user_4,0,2,9,q,1720481373603816.0,1720481375947814.0,4573,5042,1720481373610659.0,1720481375905598.0,469,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
57,user_4,0,2,10,d,1720481375947814.0,1720481378848615.0,5042,5624,1720481375968647.0,1720481378801445.0,582,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
58,user_4,0,2,11,y,1720481378848615.0,1720481381188548.0,5624,6100,1720481378880598.0,1720481381185547.0,476,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
59,user_4,0,2,12,j,1720481381188548.0,1720481383392016.0,6100,6549,1720481381198210.0,1720481383391014.0,449,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
60,user_4,0,2,13,i,1720481383392016.0,1720481385855710.0,6549,7031,1720481383484455.0,1720481385796925.0,482,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
61,user_4,0,2,14,b,1720481385855710.0,1720481388315384.0,7031,7533,1720481385874450.0,1720481388310031.0,502,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
62,user_4,0,2,15,s,1720481388315384.0,1720481390460609.0,7533,7955,1720481388373025.0,1720481390399267.0,422,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
63,user_4,0,2,16,o,1720481390460609.0,1720481392696403.0,7955,8404,1720481390477607.0,1720481392683738.0,449,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
64,user_4,0,2,19,k,1720481406948509.0,1720481409142420.0,11270,11712,1720481406973414.0,1720481409099898.0,442,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
65,user_4,0,2,20,t,1720481409142420.0,1720481412403503.0,11712,12368,1720481409177824.0,1720481412397170.0,656,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
66,user_4,0,2,21,w,1720481412403503.0,1720481414675631.0,12368,12822,1720481412412382.0,1720481414671705.0,454,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
67,user_4,0,2,22,c,1720481414675631.0,1720481416577062.0,12822,13209,1720481414687491.0,1720481416576060.0,387,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
68,user_4,0,2,23,p,1720481416577062.0,1720481418584588.0,13209,13614,1720481416577062.0,1720481418581597.0,405,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
69,user_4,0,2,24,l,1720481418584588.0,1720481420706787.0,13614,14041,1720481418595306.0,1720481420706284.0,427,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
70,user_4,0,2,25,u,1720481420706787.0,,14041,14484,1720481420761499.0,1720481422917027.0,443,low-pass,0.2,0.1,True,ring_recording_end,data/user_4/0/2_ring_0.bin,data/user_4/0/2_timestamp.txt
71,user_4,0,3,0,N,1720481459188674.0,1720481463775914.0,247,1158,1720481459196675.0,1720481463690462.0,911,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
72,user_4,0,3,1,Z,1720481463775914.0,1720481465473063.0,1158,1506,1720481463783185.0,1720481465470073.0,348,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
73,user_4,0,3,2,A,1720481465473063.0,1720481467514180.0,1506,1914,1720481465484995.0,1720481467503006.0,408,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
74,user_4,0,3,3,G,1720481467514180.0,1720481469664220.0,1914,2343,1720481467518801.0,1720481469610456.0,429,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
75,user_4,0,3,4,M,1720481469664220.0,1720481471936801.0,2343,2806,1720481469672710.0,1720481471911736.0,463,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
76,user_4,0,3,5,H,1720481471936801.0,1720481474168951.0,2806,3247,1720481471973986.0,1720481474099182.0,441,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
77,user_4,0,3,6,R,1720481474168951.0,1720481476497309.0,3247,3723,1720481474176838.0,1720481476487412.0,476,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
78,user_4,0,3,7,V,1720481476497309.0,1720481478170638.0,3723,4051,1720481476502091.0,1720481478162177.0,328,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
79,user_4,0,3,8,E,1720481478170638.0,1720481480467681.0,4051,4513,1720481478175133.0,1720481480407455.0,462,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
80,user_4,0,3,9,Q,1720481480467681.0,1720481482653314.0,4513,4954,1720481480469123.0,1720481482626696.0,441,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
81,user_4,0,3,10,D,1720481482653314.0,1720481484834312.0,4954,5397,1720481482677730.0,1720481484802894.0,443,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
82,user_4,0,3,11,Y,1720481484834312.0,1720481486992754.0,5397,5832,1720481484881353.0,1720481486982486.0,435,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
83,user_4,0,3,12,J,1720481486992754.0,1720481488965954.0,5832,6221,1720481486996594.0,1720481488904307.0,389,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
84,user_4,0,3,13,I,1720481488965954.0,1720481491086313.0,6221,6649,1720481488982683.0,1720481491072611.0,428,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
85,user_4,0,3,14,B,1720481491086313.0,1720481493582192.0,6649,7158,1720481491087741.0,1720481493578313.0,509,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
86,user_4,0,3,15,S,1720481493582192.0,1720481495671167.0,7158,7573,1720481493590969.0,1720481495668877.0,415,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
87,user_4,0,3,16,O,1720481495671167.0,1720481497475724.0,7573,7928,1720481495682980.0,1720481497462103.0,355,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
88,user_4,0,3,17,X,1720481497475724.0,1720481499738364.0,7928,8390,1720481497476788.0,1720481499692714.0,462,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
89,user_4,0,3,18,F,1720481499738364.0,1720481502138341.0,8390,8872,1720481499770900.0,1720481502103865.0,482,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
90,user_4,0,3,19,K,1720481502138341.0,1720481504589256.0,8872,9369,1720481502182633.0,1720481504580114.0,497,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
91,user_4,0,3,20,T,1720481504589256.0,1720481506682750.0,9369,9782,1720481504594534.0,1720481506670060.0,413,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
92,user_4,0,3,21,W,1720481506682750.0,1720481509198911.0,9782,10299,1720481506685829.0,1720481509191155.0,517,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
93,user_4,0,3,22,C,1720481509198911.0,1720481511228094.0,10299,10701,1720481509282704.0,1720481511208058.0,402,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
94,user_4,0,3,23,P,1720481511228094.0,1720481513269479.0,10701,11102,1720481511271078.0,1720481513204486.0,401,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
95,user_4,0,3,24,L,1720481513269479.0,1720481515012910.0,11102,11463,1720481513283339.0,1720481515002669.0,361,low-pass,0.2,0.1,False,next_label_timestamp,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
96,user_4,0,3,25,U,1720481515012910.0,,11463,11805,1720481515016626.0,1720481516704484.0,342,low-pass,0.2,0.1,True,ring_recording_end,data/user_4/0/3_ring_0.bin,data/user_4/0/3_timestamp.txt
