segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,is_last_label,segment_end_source,ring_source_path,label_source_path
13,user_20,0,0,17,i,1720634903723474.0,1720634905831117.0,13439,13861,1720634903738282.0,1720634905764721.0,422,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
14,user_20,0,0,18,d,1720634905831117.0,1720634908662624.0,13861,14443,1720634905838150.0,1720634908648450.0,582,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
15,user_20,0,0,19,h,1720634908662624.0,1720634910755174.0,14443,14865,1720634908664231.0,1720634910749276.0,422,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
16,user_20,0,0,20,w,1720634910755174.0,1720634913968801.0,14865,15508,1720634910775014.0,1720634913950964.0,643,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
17,user_20,0,0,21,q,1720634913968801.0,1720634916220006.0,15508,15951,1720634913984902.0,1720634916174926.0,443,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
18,user_20,0,0,22,a,1720634916220006.0,1720634918936549.0,15951,16493,1720634916234004.0,1720634918874651.0,542,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
19,user_20,0,0,23,p,1720634918936549.0,1720634921338425.0,16493,16975,1720634918940984.0,1720634921264372.0,482,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
20,user_20,0,0,24,k,1720634921338425.0,1720634923854863.0,16975,17491,1720634921353057.0,1720634923854766.0,516,False,next_label_timestamp,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
21,user_20,0,0,25,v,1720634923854863.0,,17491,17799,1720634923854863.0,1720634925371912.0,308,True,ring_recording_end,data/user_20/0/0_ring_0.bin,data/user_20/0/0_timestamp.txt
22,user_20,0,1,0,S,1720634971077552.0,1720634973460161.0,643,1124,1720634971152122.0,1720634973453693.0,481,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
23,user_20,0,1,1,L,1720634973460161.0,1720634975006037.0,1124,1426,1720634973467249.0,1720634974965327.0,302,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
24,user_20,0,1,2,T,1720634975006037.0,1720634976587241.0,1426,1748,1720634975038964.0,1720634976570704.0,322,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
25,user_20,0,1,3,F,1720634976587241.0,1720634978725289.0,1748,2170,1720634976649035.0,1720634978675310.0,422,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
26,user_20,0,1,4,J,1720634978725289.0,1720634980488840.0,2170,2531,1720634978744701.0,1720634980466392.0,361,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
27,user_20,0,1,5,B,1720634980488840.0,1720634982402025.0,2531,2913,1720634980542471.0,1720634982385082.0,382,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
28,user_20,0,1,6,X,1720634982402025.0,1720634984523968.0,2913,3335,1720634982444938.0,1720634984465883.0,422,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
29,user_20,0,1,7,E,1720634984523968.0,1720634986844651.0,3335,3797,1720634984542375.0,1720634986769026.0,462,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
30,user_20,0,1,8,U,1720634986844651.0,1720634988494991.0,3797,4138,1720634986847323.0,1720634988465708.0,341,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
31,user_20,0,1,9,N,1720634988494991.0,1720634990810958.0,4138,4600,1720634988539447.0,1720634990767480.0,462,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
32,user_20,0,1,10,M,1720634990810958.0,1720634993487362.0,4600,5143,1720634990842524.0,1720634993465803.0,543,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
33,user_20,0,1,11,G,1720634993487362.0,1720634995796900.0,5143,5605,1720634993540047.0,1720634995770826.0,462,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
34,user_20,0,1,12,Z,1720634995796900.0,1720634997858378.0,5605,6026,1720634995849591.0,1720634997856318.0,421,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
35,user_20,0,1,13,Y,1720634997858378.0,1720635000011634.0,6026,6449,1720634997870794.0,1720634999966176.0,423,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
36,user_20,0,1,14,R,1720635000011634.0,1720635002097283.0,6449,6871,1720635000042669.0,1720635002075102.0,422,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
37,user_20,0,1,15,C,1720635002097283.0,1720635003724152.0,6871,7192,1720635002137581.0,1720635003676498.0,321,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
38,user_20,0,1,16,O,1720635003724152.0,1720635005229176.0,7192,7493,1720635003739287.0,1720635005175475.0,301,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
39,user_20,0,1,17,I,1720635005229176.0,1720635006407441.0,7493,7734,1720635005241755.0,1720635006366953.0,241,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
40,user_20,0,1,18,D,1720635006407441.0,1720635008529356.0,7734,8156,1720635006445481.0,1720635008467333.0,422,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
41,user_20,0,1,19,H,1720635008529356.0,1720635010624553.0,8156,8578,1720635008546319.0,1720635010567979.0,422,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
42,user_20,0,1,20,W,1720635010624553.0,1720635012474012.0,8578,8960,1720635010646695.0,1720635012468933.0,382,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
43,user_20,0,1,21,Q,1720635012474012.0,1720635015365961.0,8960,9542,1720635012545985.0,1720635015356975.0,582,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
44,user_20,0,1,22,A,1720635015365961.0,1720635017608239.0,9542,9985,1720635015372458.0,1720635017566424.0,443,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
45,user_20,0,1,23,P,1720635017608239.0,1720635019566115.0,9985,10385,1720635017639972.0,1720635019561425.0,400,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
46,user_20,0,1,24,K,1720635019566115.0,1720635021545733.0,10385,10774,1720635019576510.0,1720635021540556.0,389,False,next_label_timestamp,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
47,user_20,0,1,25,V,1720635021545733.0,,10774,11068,1720635021556009.0,1720635022949051.0,294,True,ring_recording_end,data/user_20/0/1_ring_0.bin,data/user_20/0/1_timestamp.txt
48,user_20,0,2,0,a,1720635052313652.0,1720635055072531.0,241,803,1720635052343696.0,1720635055072020.0,562,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
49,user_20,0,2,1,v,1720635055072531.0,1720635056329459.0,803,1044,1720635055151287.0,1720635056266433.0,241,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
50,user_20,0,2,2,d,1720635056329459.0,1720635058435589.0,1044,1466,1720635056343858.0,1720635058367226.0,422,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
51,user_20,0,2,3,o,1720635058435589.0,1720635060010976.0,1466,1787,1720635058443958.0,1720635059966146.0,321,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
52,user_20,0,2,4,k,1720635060010976.0,1720635062467548.0,1787,2289,1720635060040663.0,1720635062455094.0,502,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
53,user_20,0,2,5,b,1720635062467548.0,1720635064605017.0,2289,2712,1720635062468647.0,1720635064571715.0,423,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
54,user_20,0,2,6,l,1720635064605017.0,1720635065926210.0,2712,2973,1720635064650367.0,1720635065866165.0,261,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
55,user_20,0,2,7,r,1720635065926210.0,1720635067765047.0,2973,3353,1720635065953820.0,1720635067754065.0,380,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
56,user_20,0,2,8,w,1720635067765047.0,1720635069973681.0,3353,3796,1720635067777809.0,1720635069966900.0,443,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
57,user_20,0,2,9,f,1720635069973681.0,1720635072109535.0,3796,4218,1720635070040662.0,1720635072067734.0,422,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
58,user_20,0,2,10,u,1720635072109535.0,1720635074046701.0,4218,4600,1720635072146513.0,1720635073977584.0,382,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
59,user_20,0,2,11,m,1720635074046701.0,1720635076174832.0,4600,5041,1720635074047701.0,1720635076159761.0,441,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
60,user_20,0,2,12,t,1720635076174832.0,1720635077941973.0,5041,5384,1720635076176995.0,1720635077876385.0,343,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
61,user_20,0,2,13,h,1720635077941973.0,1720635079768158.0,5384,5764,1720635077943630.0,1720635079759850.0,380,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
62,user_20,0,2,14,x,1720635079768158.0,1720635081264975.0,5764,6066,1720635079773918.0,1720635081248353.0,302,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
63,user_20,0,2,15,j,1720635081264975.0,1720635083764712.0,6066,6568,1720635081267049.0,1720635083757935.0,502,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
64,user_20,0,2,16,c,1720635083764712.0,1720635085070180.0,6568,6829,1720635083773857.0,1720635085056897.0,261,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
65,user_20,0,2,17,q,1720635085070180.0,1720635087152839.0,6829,7245,1720635085077124.0,1720635087140652.0,416,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
66,user_20,0,2,18,z,1720635087152839.0,1720635088721041.0,7245,7553,1720635087155410.0,1720635088677194.0,308,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
67,user_20,0,2,20,g,1720635091819256.0,1720635094217151.0,8176,8658,1720635091843717.0,1720635094168740.0,482,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
68,user_20,0,2,21,e,1720635094217151.0,1720635095704221.0,8658,8959,1720635094246803.0,1720635095667016.0,301,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
69,user_20,0,2,22,y,1720635095704221.0,1720635097094848.0,8959,9241,1720635095741910.0,1720635097067342.0,282,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
70,user_20,0,2,23,i,1720635097094848.0,1720635098285030.0,9241,9482,1720635097138052.0,1720635098276894.0,241,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
71,user_20,0,2,24,s,1720635098285030.0,1720635100147869.0,9482,9856,1720635098339496.0,1720635100142372.0,374,False,next_label_timestamp,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
72,user_20,0,2,25,n,1720635100147869.0,,9856,10184,1720635100157236.0,1720635101754333.0,328,True,ring_recording_end,data/user_20/0/2_ring_0.bin,data/user_20/0/2_timestamp.txt
73,user_20,0,3,0,A,1720635129312288.0,1720635133108445.0,463,1226,1720635129354048.0,1720635133063874.0,763,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
74,user_20,0,3,1,V,1720635133108445.0,1720635135146443.0,1226,1628,1720635133142678.0,1720635135072888.0,402,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
75,user_20,0,3,2,D,1720635135146443.0,1720635137292726.0,1628,2070,1720635135151816.0,1720635137269400.0,442,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
76,user_20,0,3,3,O,1720635137292726.0,1720635139422124.0,2070,2492,1720635137346338.0,1720635139362879.0,422,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
77,user_20,0,3,4,K,1720635139422124.0,1720635141772132.0,2492,2973,1720635139441727.0,1720635141758651.0,481,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
78,user_20,0,3,5,B,1720635141772132.0,1720635144611681.0,2973,3536,1720635141773778.0,1720635144587968.0,563,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
79,user_20,0,3,6,L,1720635144611681.0,1720635146441129.0,3536,3898,1720635144646088.0,1720635146397678.0,362,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
80,user_20,0,3,7,R,1720635146441129.0,1720635149128103.0,3898,4440,1720635146447065.0,1720635149068349.0,542,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
81,user_20,0,3,8,W,1720635149128103.0,1720635151801717.0,4440,4983,1720635149154000.0,1720635151759979.0,543,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
82,user_20,0,3,9,F,1720635151801717.0,1720635153956100.0,4983,5419,1720635151839448.0,1720635153955908.0,436,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
83,user_20,0,3,10,U,1720635153956100.0,1720635155556227.0,5419,5743,1720635153956100.0,1720635155556058.0,324,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
84,user_20,0,3,11,M,1720635155556227.0,1720635157917674.0,5743,6208,1720635155556227.0,1720635157874844.0,465,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
85,user_20,0,3,12,T,1720635157917674.0,1720635159794102.0,6208,6590,1720635157937108.0,1720635159773928.0,382,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
86,user_20,0,3,13,H,1720635159794102.0,1720635162220358.0,6590,7072,1720635159851431.0,1720635162169287.0,482,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
87,user_20,0,3,14,X,1720635162220358.0,1720635164489329.0,7072,7534,1720635162245611.0,1720635164478128.0,462,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
88,user_20,0,3,15,J,1720635164489329.0,1720635166450174.0,7534,7931,1720635164543814.0,1720635166449117.0,397,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
89,user_20,0,3,16,C,1720635166450174.0,1720635168360906.0,7931,8317,1720635166450174.0,1720635168357598.0,386,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
90,user_20,0,3,17,Q,1720635168360906.0,1720635170702740.0,8317,8780,1720635168371528.0,1720635170669860.0,463,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
91,user_20,0,3,18,Z,1720635170702740.0,1720635173194169.0,8780,9282,1720635170752925.0,1720635173161741.0,502,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
92,user_20,0,3,19,P,1720635173194169.0,1720635174952252.0,9282,9642,1720635173240146.0,1720635174949123.0,360,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
93,user_20,0,3,20,G,1720635174952252.0,1720635177318594.0,9642,10105,1720635174989238.0,1720635177277819.0,463,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
94,user_20,0,3,21,E,1720635177318594.0,1720635179773676.0,10105,10608,1720635177341295.0,1720635179772675.0,503,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
95,user_20,0,3,22,Y,1720635179773676.0,1720635181622631.0,10608,10969,1720635179849847.0,1720635181569900.0,361,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
96,user_20,0,3,23,I,1720635181622631.0,1720635182601168.0,10969,11170,1720635181645942.0,1720635182578659.0,201,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
97,user_20,0,3,24,S,1720635182601168.0,1720635184139913.0,11170,11472,1720635182656813.0,1720635184081169.0,302,False,next_label_timestamp,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
98,user_20,0,3,25,N,1720635184139913.0,,11472,11974,1720635184143180.0,1720635186570144.0,502,True,ring_recording_end,data/user_20/0/3_ring_0.bin,data/user_20/0/3_timestamp.txt
