segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,gravity_removal_method,gravity_low_pass_cutoff_hz,gravity_madgwick_beta,is_last_label,segment_end_source,ring_source_path,label_source_path
52,user_6,0,2,4,z,1720399843060903.0,1720399844038648.0,1293,1488,1720399843113287.0,1720399844034813.0,195,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
53,user_6,0,2,5,f,1720399844038648.0,1720399845651736.0,1488,1815,1720399844050111.0,1720399845634342.0,327,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
54,user_6,0,2,6,c,1720399845651736.0,1720399846853515.0,1815,2056,1720399845696562.0,1720399846834858.0,241,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
55,user_6,0,2,7,r,1720399846853515.0,1720399848618364.0,2056,2417,1720399846898074.0,1720399848617862.0,361,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
56,user_6,0,2,8,g,1720399848618364.0,1720399850214171.0,2417,2732,1720399848631628.0,1720399850202715.0,315,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
57,user_6,0,2,9,q,1720399850214171.0,1720399852065549.0,2732,3101,1720399850216247.0,1720399852028108.0,369,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
58,user_6,0,2,10,j,1720399852065549.0,1720399853434826.0,3101,3381,1720399852106139.0,1720399853425648.0,280,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
59,user_6,0,2,11,y,1720399853434826.0,1720399854856788.0,3381,3664,1720399853444150.0,1720399854838999.0,283,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
60,user_6,0,2,12,d,1720399854856788.0,1720399856622164.0,3664,4024,1720399854902504.0,1720399856617964.0,360,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
61,user_6,0,2,13,s,1720399856622164.0,1720399857722418.0,4024,4239,1720399856631919.0,1720399857712137.0,215,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
62,user_6,0,2,14,p,1720399857722418.0,1720399859519666.0,4239,4607,1720399857726032.0,1720399859515207.0,368,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
63,user_6,0,2,15,e,1720399859519666.0,1720399860763180.0,4607,4849,1720399859526752.0,1720399860743841.0,242,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
64,user_6,0,2,16,h,1720399860763180.0,1720399862221929.0,4849,5149,1720399860794232.0,1720399862214181.0,300,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
65,user_6,0,2,17,b,1720399862221929.0,1720399863825521.0,5149,5471,1720399862233959.0,1720399863822266.0,322,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
66,user_6,0,2,18,l,1720399863825521.0,1720399864933345.0,5471,5692,1720399863835271.0,1720399864929190.0,221,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
67,user_6,0,2,19,a,1720399864933345.0,1720399866824970.0,5692,6073,1720399864943787.0,1720399866819255.0,381,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
68,user_6,0,2,20,k,1720399866824970.0,1720399868640379.0,6073,6436,1720399866833171.0,1720399868634348.0,363,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
69,user_6,0,2,21,o,1720399868640379.0,1720399870140581.0,6436,6737,1720399868710791.0,1720399870134737.0,301,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
70,user_6,0,2,22,m,1720399870140581.0,1720399871984347.0,6737,7099,1720399870196262.0,1720399871924976.0,362,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
71,user_6,0,2,23,n,1720399871984347.0,1720399873541635.0,7099,7420,1720399872004011.0,1720399873533192.0,321,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
72,user_6,0,2,24,i,1720399873541635.0,1720399875055285.0,7420,7722,1720399873597119.0,1720399875036271.0,302,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
73,user_6,0,2,25,u,1720399875055285.0,,7722,8043,1720399875099685.0,1720399876631679.0,321,low-pass,0.2,0.1,True,ring_recording_end,data/user_6/0/2_ring_0.bin,data/user_6/0/2_timestamp.txt
74,user_6,0,3,0,V,1720399902351632.0,1720399904005675.0,261,582,1720399902403367.0,1720399903945485.0,321,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
75,user_6,0,3,1,X,1720399904005675.0,1720399905291687.0,582,843,1720399904009280.0,1720399905229224.0,261,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
76,user_6,0,3,2,T,1720399905291687.0,1720399906539771.0,843,1105,1720399905308085.0,1720399906537263.0,262,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
77,user_6,0,3,3,W,1720399906539771.0,1720399908026165.0,1105,1392,1720399906598688.0,1720399908017994.0,287,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
78,user_6,0,3,4,Z,1720399908026165.0,1720399909239915.0,1392,1647,1720399908033284.0,1720399909236098.0,255,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
79,user_6,0,3,5,F,1720399909239915.0,1720399910800835.0,1647,1954,1720399909297873.0,1720399910795003.0,307,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
80,user_6,0,3,6,C,1720399910800835.0,1720399912178978.0,1954,2230,1720399910810908.0,1720399912136243.0,276,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
81,user_6,0,3,7,R,1720399912178978.0,1720399913991472.0,2230,2591,1720399912198078.0,1720399913933595.0,361,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
82,user_6,0,3,8,G,1720399913991472.0,1720399916256304.0,2591,3053,1720399913995717.0,1720399916228185.0,462,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
83,user_6,0,3,9,Q,1720399916256304.0,1720399918336270.0,3053,3475,1720399916306711.0,1720399918331926.0,422,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
84,user_6,0,3,10,J,1720399918336270.0,1720399919615524.0,3475,3733,1720399918393522.0,1720399919614449.0,258,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
85,user_6,0,3,11,Y,1720399919615524.0,1720399921839058.0,3733,4178,1720399919615524.0,1720399921833208.0,445,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
86,user_6,0,3,12,D,1720399921839058.0,1720399923378896.0,4178,4480,1720399921895416.0,1720399923338586.0,302,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
87,user_6,0,3,13,S,1720399923378896.0,1720399924901991.0,4480,4781,1720399923416834.0,1720399924828428.0,301,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
88,user_6,0,3,14,P,1720399924901991.0,1720399926641943.0,4781,5143,1720399924906422.0,1720399926619447.0,362,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
89,user_6,0,3,15,E,1720399926641943.0,1720399928580127.0,5143,5524,1720399926698269.0,1720399928539671.0,381,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
90,user_6,0,3,16,H,1720399928580127.0,1720399930288025.0,5524,5866,1720399928602655.0,1720399930229639.0,342,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
91,user_6,0,3,17,B,1720399930288025.0,1720399932294222.0,5866,6268,1720399930308207.0,1720399932248915.0,402,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
92,user_6,0,3,18,L,1720399932294222.0,1720399933346597.0,6268,6489,1720399932295318.0,1720399933342399.0,221,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
93,user_6,0,3,19,A,1720399933346597.0,1720399935912016.0,6489,7002,1720399933402495.0,1720399935910951.0,513,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
94,user_6,0,3,20,K,1720399935912016.0,1720399937531520.0,7002,7331,1720399935924936.0,1720399937524199.0,329,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
95,user_6,0,3,22,M,1720399940602744.0,1720399942573028.0,7935,8337,1720399940614155.0,1720399942530413.0,402,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
96,user_6,0,3,23,N,1720399942573028.0,1720399944209376.0,8337,8671,1720399942608881.0,1720399944206697.0,334,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
97,user_6,0,3,24,I,1720399944209376.0,1720399945609149.0,8671,8952,1720399944220995.0,1720399945606501.0,281,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
98,user_6,0,3,25,U,1720399945609149.0,,8952,9227,1720399945620545.0,1720399947014324.0,275,low-pass,0.2,0.1,True,ring_recording_end,data/user_6/0/3_ring_0.bin,data/user_6/0/3_timestamp.txt
99,user_6,0,4,0,n,1720399993797203.0,1720399995454548.0,241,583,1720399993798203.0,1720399995427676.0,342,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
100,user_6,0,4,1,z,1720399995454548.0,1720399996746692.0,583,844,1720399995505949.0,1720399996740189.0,261,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
101,user_6,0,4,2,a,1720399996746692.0,1720399998364155.0,844,1165,1720399996816941.0,1720399998336285.0,321,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
102,user_6,0,4,3,g,1720399998364155.0,1720400000041251.0,1165,1507,1720399998397983.0,1720400000019348.0,342,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
103,user_6,0,4,4,m,1720400000041251.0,1720400001977234.0,1507,1889,1720400000095536.0,1720400001939533.0,382,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
104,user_6,0,4,5,h,1720400001977234.0,1720400003744317.0,1889,2250,1720400002000805.0,1720400003728067.0,361,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
105,user_6,0,4,6,r,1720400003744317.0,1720400005381149.0,2250,2572,1720400003804177.0,1720400005320824.0,322,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
106,user_6,0,4,7,v,1720400005381149.0,1720400006965360.0,2572,2893,1720400005398308.0,1720400006925208.0,321,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
107,user_6,0,4,8,e,1720400006965360.0,1720400008442501.0,2893,3194,1720400007002771.0,1720400008422407.0,301,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
108,user_6,0,4,9,q,1720400008442501.0,1720400010356254.0,3194,3576,1720400008499892.0,1720400010336783.0,382,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
109,user_6,0,4,10,d,1720400010356254.0,1720400012304021.0,3576,3964,1720400010398494.0,1720400012298054.0,388,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
110,user_6,0,4,11,y,1720400012304021.0,1720400013978129.0,3964,4299,1720400012312386.0,1720400013935275.0,335,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
111,user_6,0,4,12,j,1720400013978129.0,1720400015391477.0,4299,4580,1720400013996257.0,1720400015335936.0,281,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
112,user_6,0,4,13,i,1720400015391477.0,1720400016745433.0,4580,4862,1720400015398049.0,1720400016728275.0,282,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
113,user_6,0,4,14,b,1720400016745433.0,1720400018139813.0,4862,5143,1720400016806506.0,1720400018119848.0,281,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
114,user_6,0,4,15,s,1720400018139813.0,1720400019405210.0,5143,5384,1720400018196636.0,1720400019325962.0,241,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
115,user_6,0,4,16,o,1720400019405210.0,1720400021219952.0,5384,5759,1720400019405210.0,1720400021212800.0,375,low-pass,0.2,0.1,False,next_label_timestamp,data/user_6/0/4_ring_0.bin,data/user_6/0/4_timestamp.txt
