segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,is_last_label,segment_end_source,ring_source_path,label_source_path
40,user_14,0,1,18,D,1720548590531458.0,1720548592634188.0,9201,9622,1720548590541447.0,1720548592629387.0,421,False,next_label_timestamp,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
41,user_14,0,1,19,H,1720548592634188.0,1720548595001645.0,9622,10092,1720548592642521.0,1720548594970334.0,470,False,next_label_timestamp,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
42,user_14,0,1,20,W,1720548595001645.0,1720548596990525.0,10092,10493,1720548595016625.0,1720548596964418.0,401,False,next_label_timestamp,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
43,user_14,0,1,21,Q,1720548596990525.0,1720548599998795.0,10493,11096,1720548597025350.0,1720548599972297.0,603,False,next_label_timestamp,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
44,user_14,0,1,22,A,1720548599998795.0,1720548602492468.0,11096,11598,1720548600018077.0,1720548602484413.0,502,False,next_label_timestamp,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
45,user_14,0,1,23,P,1720548602492468.0,1720548604659113.0,11598,12039,1720548602520790.0,1720548604648820.0,441,False,next_label_timestamp,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
46,user_14,0,1,24,K,1720548604659113.0,1720548607221652.0,12039,12548,1720548604663411.0,1720548607218952.0,509,False,next_label_timestamp,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
47,user_14,0,1,25,V,1720548607221652.0,,12548,12983,1720548607233524.0,1720548609350643.0,435,True,ring_recording_end,data/user_14/0/1_ring_0.bin,data/user_14/0/1_timestamp.txt
48,user_14,0,2,0,x,1720548639927685.0,1720548643311536.0,241,924,1720548639937389.0,1720548643263929.0,683,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
49,user_14,0,2,1,b,1720548643311536.0,1720548645322701.0,924,1326,1720548643327072.0,1720548645264460.0,402,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
50,user_14,0,2,2,y,1720548645322701.0,1720548647081332.0,1326,1688,1720548645326007.0,1720548647068775.0,362,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
51,user_14,0,2,3,p,1720548647081332.0,1720548648996469.0,1688,2069,1720548647116239.0,1720548648956455.0,381,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
52,user_14,0,2,4,w,1720548648996469.0,1720548650790595.0,2069,2431,1720548649019065.0,1720548650764364.0,362,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
53,user_14,0,2,5,q,1720548650790595.0,1720548652876460.0,2431,2853,1720548650825538.0,1720548652869465.0,422,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
54,user_14,0,2,6,a,1720548652876460.0,1720548654613051.0,2853,3194,1720548652930060.0,1720548654584182.0,341,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
55,user_14,0,2,7,s,1720548654613051.0,1720548656207597.0,3194,3516,1720548654614351.0,1720548656166108.0,322,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
56,user_14,0,2,8,k,1720548656207597.0,1720548658356023.0,3516,3957,1720548656211802.0,1720548658344297.0,441,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
57,user_14,0,2,9,f,1720548658356023.0,1720548660215090.0,3957,4319,1720548658359316.0,1720548660167986.0,362,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
58,user_14,0,2,10,m,1720548660215090.0,1720548662605248.0,4319,4802,1720548660229710.0,1720548662556745.0,483,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
59,user_14,0,2,11,z,1720548662605248.0,1720548664565109.0,4802,5203,1720548662619822.0,1720548664562789.0,401,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
60,user_14,0,2,12,n,1720548664565109.0,1720548666544148.0,5203,5591,1720548664641741.0,1720548666537193.0,388,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
61,user_14,0,2,13,v,1720548666544148.0,1720548668134971.0,5591,5906,1720548666553181.0,1720548668058946.0,315,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
62,user_14,0,2,14,l,1720548668134971.0,1720548669560386.0,5906,6207,1720548668136965.0,1720548669548229.0,301,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
63,user_14,0,2,15,j,1720548669560386.0,1720548671376724.0,6207,6569,1720548669565054.0,1720548671358388.0,362,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
64,user_14,0,2,17,i,1720548675603763.0,1720548677865451.0,7413,7875,1720548675619432.0,1720548677855381.0,462,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
65,user_14,0,2,18,e,1720548677865451.0,1720548679896296.0,7875,8277,1720548677916435.0,1720548679868561.0,402,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
66,user_14,0,2,19,t,1720548679896296.0,1720548681951964.0,8277,8692,1720548679915312.0,1720548681939336.0,415,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
67,user_14,0,2,20,d,1720548681951964.0,1720548684006892.0,8692,9101,1720548681953358.0,1720548683957976.0,409,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
68,user_14,0,2,21,o,1720548684006892.0,1720548685657956.0,9101,9442,1720548684019565.0,1720548685656801.0,341,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
69,user_14,0,2,22,u,1720548685657956.0,1720548687289983.0,9442,9763,1720548685717320.0,1720548687256035.0,321,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
70,user_14,0,2,23,r,1720548687289983.0,1720548689167301.0,9763,10144,1720548687316998.0,1720548689164150.0,381,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
71,user_14,0,2,24,g,1720548689167301.0,1720548691076393.0,10144,10527,1720548689176768.0,1720548691064221.0,383,False,next_label_timestamp,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
72,user_14,0,2,25,h,1720548691076393.0,,10527,10882,1720548691111925.0,1720548692839082.0,355,True,ring_recording_end,data/user_14/0/2_ring_0.bin,data/user_14/0/2_timestamp.txt
73,user_14,0,3,0,X,1720548723095507.0,1720548725656622.0,201,723,1720548723130089.0,1720548725642399.0,522,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
74,user_14,0,3,1,B,1720548725656622.0,1720548728417906.0,723,1266,1720548725657679.0,1720548728362295.0,543,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
75,user_14,0,3,2,Y,1720548728417906.0,1720548730590095.0,1266,1708,1720548728438851.0,1720548730558709.0,442,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
76,user_14,0,3,3,P,1720548730590095.0,1720548732472969.0,1708,2090,1720548730619420.0,1720548732467176.0,382,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
77,user_14,0,3,4,W,1720548732472969.0,1720548734302148.0,2090,2451,1720548732514541.0,1720548734265002.0,361,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
78,user_14,0,3,5,Q,1720548734302148.0,1720548736276547.0,2451,2853,1720548734328549.0,1720548736257296.0,402,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
79,user_14,0,3,6,A,1720548736276547.0,1720548738438331.0,2853,3288,1720548736335038.0,1720548738430067.0,435,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
80,user_14,0,3,7,S,1720548738438331.0,1720548740074822.0,3288,3616,1720548738444139.0,1720548740057863.0,328,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
81,user_14,0,3,8,K,1720548740074822.0,1720548742059261.0,3616,4011,1720548740120460.0,1720548742024730.0,395,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
82,user_14,0,3,9,F,1720548742059261.0,1720548744034925.0,4011,4406,1720548742059261.0,1720548744020104.0,395,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
83,user_14,0,3,10,M,1720548744034925.0,1720548746140831.0,4406,4835,1720548744035926.0,1720548746132133.0,429,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
84,user_14,0,3,11,Z,1720548746140831.0,1720548747787739.0,4835,5163,1720548746147214.0,1720548747769226.0,328,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
85,user_14,0,3,12,N,1720548747787739.0,1720548749769726.0,5163,5565,1720548747830685.0,1720548749757337.0,402,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
86,user_14,0,3,13,V,1720548749769726.0,1720548751154919.0,5565,5845,1720548749834521.0,1720548751142663.0,280,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
87,user_14,0,3,14,L,1720548751154919.0,1720548752563004.0,5845,6126,1720548751158453.0,1720548752549702.0,281,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
88,user_14,0,3,15,J,1720548752563004.0,1720548754367462.0,6126,6483,1720548752564999.0,1720548754356204.0,357,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
89,user_14,0,3,16,C,1720548754367462.0,1720548755896034.0,6483,6790,1720548754377538.0,1720548755859868.0,307,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
90,user_14,0,3,17,I,1720548755896034.0,1720548757341356.0,6790,7085,1720548755922181.0,1720548757336798.0,295,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
91,user_14,0,3,18,E,1720548757341356.0,1720548759983819.0,7085,7614,1720548757352110.0,1720548759975629.0,529,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
92,user_14,0,3,19,T,1720548759983819.0,1720548761799853.0,7614,7976,1720548760021491.0,1720548761773073.0,362,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
93,user_14,0,3,20,D,1720548761799853.0,1720548763837204.0,7976,8390,1720548761834200.0,1720548763836900.0,414,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
94,user_14,0,3,22,U,1720548766571736.0,1720548768666044.0,8940,9362,1720548766631745.0,1720548768662776.0,422,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
95,user_14,0,3,23,R,1720548768666044.0,1720548771005616.0,9362,9824,1720548768724573.0,1720548770959575.0,462,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
96,user_14,0,3,24,G,1720548771005616.0,1720548772938362.0,9824,10218,1720548771021883.0,1720548772936162.0,394,False,next_label_timestamp,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
97,user_14,0,3,25,H,1720548772938362.0,,10218,10607,1720548772950496.0,1720548774856409.0,389,True,ring_recording_end,data/user_14/0/3_ring_0.bin,data/user_14/0/3_timestamp.txt
