segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,gravity_removal_method,gravity_low_pass_cutoff_hz,gravity_madgwick_beta,is_last_label,segment_end_source,ring_source_path,label_source_path
73,user_17,0,2,24,e,1720394481302505.0,1720394483076765.0,5130,5346,1720394481314154.0,1720394483073964.0,216,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/2_ring_0.bin,data/user_17/0/2_timestamp.txt
74,user_17,0,2,25,n,1720394483076765.0,,5346,5553,1720394483120103.0,1720394484743824.0,207,low-pass,0.2,0.1,True,ring_recording_end,data/user_17/0/2_ring_0.bin,data/user_17/0/2_timestamp.txt
75,user_17,0,3,0,D,1720394511367020.0,1720394513468166.0,111,353,1720394511371548.0,1720394513447455.0,242,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
76,user_17,0,3,1,J,1720394513468166.0,1720394514945290.0,353,522,1720394513508829.0,1720394514943221.0,169,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
77,user_17,0,3,2,F,1720394514945290.0,1720394516545668.0,522,725,1720394514967290.0,1720394516525177.0,203,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
78,user_17,0,3,3,U,1720394516545668.0,1720394517963711.0,725,900,1720394516547259.0,1720394517950233.0,175,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
79,user_17,0,3,4,T,1720394517963711.0,1720394519448396.0,900,1089,1720394517997660.0,1720394519443501.0,189,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
80,user_17,0,3,5,O,1720394519448396.0,1720394520827363.0,1089,1268,1720394519477939.0,1720394520785879.0,179,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
81,user_17,0,3,6,K,1720394520827363.0,1720394522600167.0,1268,1492,1720394520854218.0,1720394522568393.0,224,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
82,user_17,0,3,7,X,1720394522600167.0,1720394524144906.0,1492,1685,1720394522616566.0,1720394524143835.0,193,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
83,user_17,0,3,8,V,1720394524144906.0,1720394525720564.0,1685,1879,1720394524167029.0,1720394525694064.0,194,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
84,user_17,0,3,9,P,1720394525720564.0,1720394527423751.0,1879,2088,1720394525730039.0,1720394527406957.0,209,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
85,user_17,0,3,10,C,1720394527423751.0,1720394529004420.0,2088,2294,1720394527440210.0,1720394528982881.0,206,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
86,user_17,0,3,11,A,1720394529004420.0,1720394531174976.0,2294,2563,1720394529020285.0,1720394531158115.0,269,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
87,user_17,0,3,12,L,1720394531174976.0,1720394532681957.0,2563,2750,1720394531189386.0,1720394532659731.0,187,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
88,user_17,0,3,13,H,1720394532681957.0,1720394534721213.0,2750,3012,1720394532705822.0,1720394534715276.0,262,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
89,user_17,0,3,14,Y,1720394534721213.0,1720394536904670.0,3012,3273,1720394534739963.0,1720394536903579.0,261,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
90,user_17,0,3,15,Q,1720394536904670.0,1720394538987815.0,3273,3539,1720394536940090.0,1720394538964653.0,266,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
91,user_17,0,3,16,R,1720394538987815.0,1720394541231186.0,3539,3825,1720394539044403.0,1720394541219656.0,286,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
92,user_17,0,3,17,B,1720394541231186.0,1720394543383727.0,3825,4093,1720394541233332.0,1720394543368007.0,268,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
93,user_17,0,3,18,I,1720394543383727.0,1720394544824437.0,4093,4264,1720394543414378.0,1720394544775117.0,171,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
94,user_17,0,3,19,M,1720394544824437.0,1720394547692851.0,4264,4620,1720394544829258.0,1720394547665811.0,356,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
95,user_17,0,3,20,Z,1720394547692851.0,1720394549456699.0,4620,4837,1720394547724494.0,1720394549444857.0,217,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
96,user_17,0,3,21,G,1720394549456699.0,1720394551867200.0,4837,5123,1720394549459963.0,1720394551859289.0,286,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
97,user_17,0,3,22,W,1720394551867200.0,1720394553841911.0,5123,5372,1720394551904313.0,1720394553821738.0,249,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
98,user_17,0,3,23,S,1720394553841911.0,1720394555445948.0,5372,5572,1720394553844054.0,1720394555443807.0,200,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
99,user_17,0,3,24,E,1720394555445948.0,1720394557656888.0,5572,5842,1720394555476522.0,1720394557643627.0,270,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
100,user_17,0,3,25,N,1720394557656888.0,,5842,6078,1720394557667179.0,1720394559555940.0,236,low-pass,0.2,0.1,True,ring_recording_end,data/user_17/0/3_ring_0.bin,data/user_17/0/3_timestamp.txt
101,user_17,0,4,0,y,1720394603437054.0,1720394605612132.0,96,317,1720394603444039.0,1720394605611023.0,221,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
102,user_17,0,4,1,i,1720394605612132.0,1720394607529467.0,317,521,1720394605623894.0,1720394607521332.0,204,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
103,user_17,0,4,2,e,1720394607529467.0,1720394609368921.0,521,707,1720394607544427.0,1720394609344818.0,186,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
104,user_17,0,4,3,j,1720394609368921.0,1720394611221816.0,707,921,1720394609374748.0,1720394611183548.0,214,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
105,user_17,0,4,4,z,1720394611221816.0,1720394612854335.0,921,1119,1720394611244799.0,1720394612846835.0,198,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
106,user_17,0,4,5,d,1720394612854335.0,1720394614940025.0,1119,1366,1720394612863581.0,1720394614908274.0,247,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
107,user_17,0,4,6,o,1720394614940025.0,1720394616591074.0,1366,1567,1720394614954921.0,1720394616576604.0,201,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
108,user_17,0,4,7,w,1720394616591074.0,1720394618346478.0,1567,1795,1720394616610777.0,1720394618344964.0,228,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
109,user_17,0,4,8,q,1720394618346478.0,1720394620253644.0,1795,2024,1720394618360289.0,1720394620245626.0,229,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
110,user_17,0,4,9,x,1720394620253644.0,1720394621791687.0,2024,2204,1720394620274866.0,1720394621757068.0,180,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
111,user_17,0,4,11,u,1720394626288299.0,1720394628770610.0,2767,3038,1720394626302887.0,1720394628752649.0,271,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
112,user_17,0,4,12,n,1720394628770610.0,1720394630532321.0,3038,3250,1720394628784200.0,1720394630514094.0,212,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
113,user_17,0,4,13,p,1720394630532321.0,1720394632470702.0,3250,3482,1720394630544336.0,1720394632451385.0,232,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
114,user_17,0,4,14,r,1720394632470702.0,1720394634004976.0,3482,3665,1720394632482189.0,1720394633976440.0,183,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
115,user_17,0,4,15,a,1720394634004976.0,1720394635897435.0,3665,3896,1720394634020470.0,1720394635876365.0,231,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
