segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,gravity_removal_method,gravity_low_pass_cutoff_hz,gravity_madgwick_beta,is_last_label,segment_end_source,ring_source_path,label_source_path
25,user_7,0,0,25,v,1720303876765519.0,,12328,12817,1720303876772005.0,1720303879173471.0,489,low-pass,0.2,0.1,True,ring_recording_end,data/user_7/0/0_ring_0.bin,data/user_7/0/0_timestamp.txt
26,user_7,0,1,0,S,1720303919210047.0,1720303922375117.0,345,1498,1720303919230961.0,1720303922360242.0,1153,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
27,user_7,0,1,1,L,1720303922375117.0,1720303924386658.0,1498,2209,1720303922375415.0,1720303924344202.0,711,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
28,user_7,0,1,2,T,1720303924386658.0,1720303926685671.0,2209,2671,1720303924404511.0,1720303926654294.0,462,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
29,user_7,0,1,3,F,1720303926685671.0,1720303929505689.0,2671,3239,1720303926695966.0,1720303929496328.0,568,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
30,user_7,0,1,4,J,1720303929505689.0,1720303931562960.0,3239,3655,1720303929511860.0,1720303931555409.0,416,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
31,user_7,0,1,5,B,1720303931562960.0,1720303934477453.0,3655,4238,1720303931602842.0,1720303934447864.0,583,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
32,user_7,0,1,6,X,1720303934477453.0,1720303936910200.0,4238,4726,1720303934493666.0,1720303936900037.0,488,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
33,user_7,0,1,7,E,1720303936910200.0,1720303940048970.0,4726,5362,1720303936915031.0,1720303940042341.0,636,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
34,user_7,0,1,8,U,1720303940048970.0,1720303942671652.0,5362,5885,1720303940056211.0,1720303942633993.0,523,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
35,user_7,0,1,9,N,1720303942671652.0,1720303945793921.0,5885,6508,1720303942695752.0,1720303945745073.0,623,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
36,user_7,0,1,10,M,1720303945793921.0,1720303949440465.0,6508,7250,1720303945808122.0,1720303949428926.0,742,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
37,user_7,0,1,11,G,1720303949440465.0,1720303951941973.0,7250,7747,1720303949485137.0,1720303951938904.0,497,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
38,user_7,0,1,12,Z,1720303951941973.0,1720303954379591.0,7747,8236,1720303951956830.0,1720303954359776.0,489,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
39,user_7,0,1,13,Y,1720303954379591.0,1720303957033251.0,8236,8777,1720303954391922.0,1720303957030592.0,541,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
40,user_7,0,1,14,R,1720303957033251.0,1720303959931908.0,8777,9360,1720303957045054.0,1720303959928809.0,583,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
41,user_7,0,1,15,C,1720303959931908.0,1720303962118600.0,9360,9797,1720303959945683.0,1720303962115414.0,437,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
42,user_7,0,1,16,O,1720303962118600.0,1720303964450065.0,9797,10264,1720303962131889.0,1720303964426809.0,467,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
43,user_7,0,1,17,I,1720303964450065.0,1720303966531669.0,10264,10680,1720303964489066.0,1720303966524867.0,416,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
44,user_7,0,1,18,D,1720303966531669.0,1720303969400580.0,10680,11249,1720303966540327.0,1720303969355853.0,569,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
45,user_7,0,1,19,H,1720303969400580.0,1720303973003777.0,11249,11978,1720303969402167.0,1720303973001037.0,729,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
46,user_7,0,1,20,W,1720303973003777.0,1720303976084275.0,11978,12595,1720303973015150.0,1720303976048844.0,617,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
47,user_7,0,1,21,Q,1720303976084275.0,1720303979502812.0,12595,13284,1720303976095972.0,1720303979502748.0,689,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
48,user_7,0,1,22,A,1720303979502812.0,1720303983103221.0,13284,14007,1720303979515393.0,1720303983103065.0,723,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
49,user_7,0,1,23,P,1720303983103221.0,1720303986151818.0,14007,14624,1720303983103221.0,1720303986145735.0,617,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
50,user_7,0,1,24,K,1720303986151818.0,1720303989220095.0,14624,15237,1720303986192868.0,1720303989219094.0,613,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
51,user_7,0,1,25,V,1720303989220095.0,,15237,15729,1720303989220095.0,1720303991655720.0,492,low-pass,0.2,0.1,True,ring_recording_end,data/user_7/0/1_ring_0.bin,data/user_7/0/1_timestamp.txt
52,user_7,0,2,0,v,1720304028954001.0,1720304031469441.0,241,743,1720304029016457.0,1720304031437713.0,502,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
53,user_7,0,2,1,x,1720304031469441.0,1720304033611638.0,743,1179,1720304031476853.0,1720304033611126.0,436,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
54,user_7,0,2,2,t,1720304033611638.0,1720304035827917.0,1179,1621,1720304033625654.0,1720304035817554.0,442,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
55,user_7,0,2,3,w,1720304035827917.0,1720304038203959.0,1621,2090,1720304035828913.0,1720304038157553.0,469,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
56,user_7,0,2,4,z,1720304038203959.0,1720304040276471.0,2090,2512,1720304038204960.0,1720304040261463.0,422,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
57,user_7,0,2,5,f,1720304040276471.0,1720304042768897.0,2512,3014,1720304040293152.0,1720304042758872.0,502,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
58,user_7,0,2,6,c,1720304042768897.0,1720304044700764.0,3014,3401,1720304042805799.0,1720304044692101.0,387,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
59,user_7,0,2,7,r,1720304044700764.0,1720304046706805.0,3401,3803,1720304044705711.0,1720304046705736.0,402,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
60,user_7,0,2,8,g,1720304046706805.0,1720304049284841.0,3803,4320,1720304046720926.0,1720304049248143.0,517,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
61,user_7,0,2,9,q,1720304049284841.0,1720304052112710.0,4320,4895,1720304049293359.0,1720304052111708.0,575,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
62,user_7,0,2,10,j,1720304052112710.0,1720304054945151.0,4895,5464,1720304052124927.0,1720304054926741.0,569,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
63,user_7,0,2,11,y,1720304054945151.0,1720304057399270.0,5464,5947,1720304054976138.0,1720304057348167.0,483,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
64,user_7,0,2,12,d,1720304057399270.0,1720304060157011.0,5947,6509,1720304057410572.0,1720304060146678.0,562,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
65,user_7,0,2,13,s,1720304060157011.0,1720304062338125.0,6509,6944,1720304060209978.0,1720304062328011.0,435,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
66,user_7,0,2,14,p,1720304062338125.0,1720304064782124.0,6944,7433,1720304062342787.0,1720304064755985.0,489,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
67,user_7,0,2,15,e,1720304064782124.0,1720304067217513.0,7433,7928,1720304064796165.0,1720304067210322.0,495,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
68,user_7,0,2,16,h,1720304067217513.0,1720304070088962.0,7928,8498,1720304067224517.0,1720304070086701.0,570,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
69,user_7,0,2,17,b,1720304070088962.0,1720304072522365.0,8498,8994,1720304070102026.0,1720304072519758.0,496,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
70,user_7,0,2,18,l,1720304072522365.0,1720304074800118.0,8994,9448,1720304072535278.0,1720304074794875.0,454,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
71,user_7,0,2,19,a,1720304074800118.0,1720304077339581.0,9448,9964,1720304074809509.0,1720304077332034.0,516,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
72,user_7,0,2,20,k,1720304077339581.0,1720304079727875.0,9964,10440,1720304077355906.0,1720304079726874.0,476,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
73,user_7,0,2,21,o,1720304079727875.0,1720304082024787.0,10440,10896,1720304079740855.0,1720304082019836.0,456,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
74,user_7,0,2,22,m,1720304082024787.0,1720304085208089.0,10896,11545,1720304082035503.0,1720304085207088.0,649,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
75,user_7,0,2,23,n,1720304085208089.0,1720304087707971.0,11545,12041,1720304085218944.0,1720304087704722.0,496,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
76,user_7,0,2,24,i,1720304087707971.0,1720304089850018.0,12041,12475,1720304087719612.0,1720304089828521.0,434,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
77,user_7,0,2,25,u,1720304089850018.0,,12475,12998,1720304089855886.0,1720304092451147.0,523,low-pass,0.2,0.1,True,ring_recording_end,data/user_7/0/2_ring_0.bin,data/user_7/0/2_timestamp.txt
78,user_7,0,3,0,V,1720304128258460.0,1720304130770663.0,207,709,1720304128289692.0,1720304130745838.0,502,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
79,user_7,0,3,1,X,1720304130770663.0,1720304133115438.0,709,1185,1720304130775677.0,1720304133109214.0,476,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
80,user_7,0,3,2,T,1720304133115438.0,1720304135414676.0,1185,1653,1720304133124906.0,1720304135404441.0,468,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
81,user_7,0,3,3,W,1720304135414676.0,1720304138237727.0,1653,2215,1720304135456550.0,1720304138227546.0,562,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
82,user_7,0,3,4,Z,1720304138237727.0,1720304141247075.0,2215,2818,1720304138256463.0,1720304141224656.0,603,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
83,user_7,0,3,5,F,1720304141247075.0,1720304144056428.0,2818,3381,1720304141276936.0,1720304144046485.0,563,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
84,user_7,0,3,6,C,1720304144056428.0,1720304145987528.0,3381,3769,1720304144084039.0,1720304145982122.0,388,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
85,user_7,0,3,7,R,1720304145987528.0,1720304148742915.0,3769,4325,1720304145994629.0,1720304148718320.0,556,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
86,user_7,0,3,8,G,1720304148742915.0,1720304151912047.0,4325,4961,1720304148756726.0,1720304151907420.0,636,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
87,user_7,0,3,9,Q,1720304151912047.0,1720304154764589.0,4961,5531,1720304151921310.0,1720304154747238.0,570,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
88,user_7,0,3,10,J,1720304154764589.0,1720304156740182.0,5531,5932,1720304154790330.0,1720304156711998.0,401,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
89,user_7,0,3,11,Y,1720304156740182.0,1720304159415827.0,5932,6474,1720304156757232.0,1720304159405796.0,542,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
90,user_7,0,3,12,D,1720304159415827.0,1720304162024483.0,6474,6996,1720304159448044.0,1720304162013180.0,522,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
91,user_7,0,3,13,S,1720304162024483.0,1720304164519049.0,6996,7499,1720304162046469.0,1720304164510918.0,503,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
92,user_7,0,3,14,P,1720304164519049.0,1720304167016306.0,7499,8001,1720304164546665.0,1720304167010407.0,502,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
93,user_7,0,3,15,E,1720304167016306.0,1720304170123825.0,8001,8624,1720304167047321.0,1720304170118969.0,623,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
94,user_7,0,3,16,H,1720304170123825.0,1720304172799086.0,8624,9153,1720304170146696.0,1720304172792578.0,529,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
95,user_7,0,3,17,B,1720304172799086.0,1720304176066753.0,9153,9810,1720304172808273.0,1720304176047214.0,657,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
96,user_7,0,3,18,L,1720304176066753.0,1720304178170530.0,9810,10232,1720304176087419.0,1720304178117335.0,422,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
97,user_7,0,3,19,A,1720304178170530.0,1720304181130105.0,10232,10834,1720304178181726.0,1720304181116644.0,602,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
98,user_7,0,3,20,K,1720304181130105.0,1720304184131852.0,10834,11436,1720304181195050.0,1720304184112477.0,602,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
99,user_7,0,3,21,O,1720304184131852.0,1720304186395826.0,11436,11885,1720304184147333.0,1720304186387644.0,449,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
100,user_7,0,3,22,M,1720304186395826.0,1720304189845602.0,11885,12581,1720304186401956.0,1720304189825425.0,696,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
101,user_7,0,3,23,N,1720304189845602.0,1720304192947787.0,12581,13204,1720304189847727.0,1720304192935708.0,623,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
102,user_7,0,3,24,I,1720304192947787.0,1720304194703627.0,13204,13560,1720304192957568.0,1720304194698300.0,356,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
103,user_7,0,3,25,U,1720304194703627.0,,13560,14162,1720304194712911.0,1720304197711820.0,602,low-pass,0.2,0.1,True,ring_recording_end,data/user_7/0/3_ring_0.bin,data/user_7/0/3_timestamp.txt
104,user_7,0,4,0,a,1720304233498081.0,1720304236678868.0,234,864,1720304233510814.0,1720304236647937.0,630,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
105,user_7,0,4,1,v,1720304236678868.0,1720304238673104.0,864,1266,1720304236680890.0,1720304238648836.0,402,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
106,user_7,0,4,2,d,1720304238673104.0,1720304241013427.0,1266,1747,1720304238695074.0,1720304241004081.0,481,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
107,user_7,0,4,3,o,1720304241013427.0,1720304242858622.0,1747,2110,1720304241047965.0,1720304242847472.0,363,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
108,user_7,0,4,4,k,1720304242858622.0,1720304245201850.0,2110,2585,1720304242887905.0,1720304245199150.0,475,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
109,user_7,0,4,5,b,1720304245201850.0,1720304247287252.0,2585,3000,1720304245213403.0,1720304247277147.0,415,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
110,user_7,0,4,6,l,1720304247287252.0,1720304248678806.0,3000,3275,1720304247291970.0,1720304248649097.0,275,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
111,user_7,0,4,7,r,1720304248678806.0,1720304250622587.0,3275,3676,1720304248684161.0,1720304250615734.0,401,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
112,user_7,0,4,8,w,1720304250622587.0,1720304252932097.0,3676,4133,1720304250668372.0,1720304252922650.0,457,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
113,user_7,0,4,9,f,1720304252932097.0,1720304255093199.0,4133,4567,1720304252942322.0,1720304255087233.0,434,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
114,user_7,0,4,10,u,1720304255093199.0,1720304257142049.0,4567,4981,1720304255099865.0,1720304257114467.0,414,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
115,user_7,0,4,11,m,1720304257142049.0,1720304259884587.0,4981,5532,1720304257158494.0,1720304259883515.0,551,low-pass,0.2,0.1,False,next_label_timestamp,data/user_7/0/4_ring_0.bin,data/user_7/0/4_timestamp.txt
