segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,is_last_label,segment_end_source,ring_source_path,label_source_path
32,user_15,0,1,11,G,1720571523117340.0,1720571525823516.0,6637,7179,1720571523132203.0,1720571525759652.0,542,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
33,user_15,0,1,12,Z,1720571525823516.0,1720571527678098.0,7179,7560,1720571525838598.0,1720571527646428.0,381,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
34,user_15,0,1,13,Y,1720571527678098.0,1720571529812567.0,7560,7983,1720571527692225.0,1720571529802434.0,423,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
35,user_15,0,1,14,R,1720571529812567.0,1720571532182410.0,7983,8452,1720571529823900.0,1720571532169643.0,469,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
36,user_15,0,1,15,C,1720571532182410.0,1720571534141327.0,8452,8853,1720571532186624.0,1720571534128341.0,401,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
37,user_15,0,1,16,O,1720571534141327.0,1720571536259863.0,8853,9287,1720571534143417.0,1720571536257649.0,434,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
38,user_15,0,1,17,I,1720571536259863.0,1720571537773328.0,9287,9589,1720571536305543.0,1720571537769416.0,302,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
39,user_15,0,1,18,D,1720571537773328.0,1720571540130624.0,9589,10052,1720571537803455.0,1720571540095358.0,463,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
40,user_15,0,1,19,H,1720571540130624.0,1720571542658120.0,10052,10567,1720571540131129.0,1720571542647527.0,515,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
41,user_15,0,1,20,W,1720571542658120.0,1720571544932545.0,10567,11016,1720571542661899.0,1720571544856736.0,449,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
42,user_15,0,1,21,Q,1720571544932545.0,1720571547363182.0,11016,11511,1720571544935737.0,1720571547348456.0,495,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
43,user_15,0,1,22,A,1720571547363182.0,1720571550003495.0,11511,12041,1720571547364332.0,1720571549966330.0,530,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
44,user_15,0,1,23,P,1720571550003495.0,1720571552272631.0,12041,12503,1720571550028624.0,1720571552266962.0,462,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
45,user_15,0,1,24,K,1720571552272631.0,1720571554412584.0,12503,12925,1720571552329247.0,1720571554377445.0,422,False,next_label_timestamp,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
46,user_15,0,1,25,V,1720571554412584.0,,12925,13272,1720571554425100.0,1720571556136414.0,347,True,ring_recording_end,data/user_15/0/1_ring_0.bin,data/user_15/0/1_timestamp.txt
47,user_15,0,2,0,x,1720571581722543.0,1720571583864851.0,223,662,1720571581722543.0,1720571583857910.0,439,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
48,user_15,0,2,1,b,1720571583864851.0,1720571585774730.0,662,1044,1720571583913015.0,1720571585752807.0,382,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
49,user_15,0,2,2,y,1720571585774730.0,1720571587592530.0,1044,1407,1720571585785790.0,1720571587551736.0,363,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
50,user_15,0,2,3,p,1720571587592530.0,1720571589409366.0,1407,1767,1720571587630105.0,1720571589341666.0,360,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
51,user_15,0,2,4,w,1720571589409366.0,1720571591274369.0,1767,2149,1720571589419522.0,1720571591253184.0,382,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
52,user_15,0,2,5,q,1720571591274369.0,1720571592976138.0,2149,2491,1720571591315086.0,1720571592958891.0,342,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
53,user_15,0,2,6,a,1720571592976138.0,1720571595171496.0,2491,2935,1720571593035056.0,1720571595165766.0,444,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
54,user_15,0,2,7,s,1720571595171496.0,1720571596802394.0,2935,3256,1720571595243395.0,1720571596796611.0,321,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
55,user_15,0,2,8,k,1720571596802394.0,1720571598668799.0,3256,3636,1720571596839194.0,1720571598653293.0,380,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
56,user_15,0,2,9,f,1720571598668799.0,1720571600712295.0,3636,4038,1720571598703546.0,1720571600703300.0,402,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
57,user_15,0,2,10,m,1720571600712295.0,1720571602916520.0,4038,4480,1720571600732868.0,1720571602886806.0,442,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
58,user_15,0,2,11,z,1720571602916520.0,1720571604442221.0,4480,4782,1720571602924644.0,1720571604367493.0,302,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
59,user_15,0,2,12,n,1720571604442221.0,1720571606097508.0,4782,5123,1720571604445533.0,1720571606060885.0,341,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
60,user_15,0,2,13,v,1720571606097508.0,1720571607483687.0,5123,5403,1720571606140980.0,1720571607443948.0,280,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
61,user_15,0,2,14,l,1720571607483687.0,1720571608724801.0,5403,5645,1720571607503931.0,1720571608684489.0,242,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
62,user_15,0,2,15,j,1720571608724801.0,1720571610446424.0,5645,6000,1720571608726975.0,1720571610434997.0,355,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
63,user_15,0,2,16,c,1720571610446424.0,1720571611874647.0,6000,6287,1720571610449716.0,1720571611856695.0,287,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
64,user_15,0,2,17,i,1720571611874647.0,1720571613338649.0,6287,6570,1720571611893829.0,1720571613286244.0,283,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
65,user_15,0,2,18,e,1720571613338649.0,1720571615076763.0,6570,6930,1720571613339705.0,1720571615062499.0,360,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
66,user_15,0,2,19,t,1720571615076763.0,1720571616817637.0,6930,7273,1720571615106514.0,1720571616796429.0,343,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
67,user_15,0,2,20,d,1720571616817637.0,1720571618847047.0,7273,7682,1720571616835929.0,1720571618839531.0,409,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
68,user_15,0,2,21,o,1720571618847047.0,1720571620436330.0,7682,8003,1720571618854822.0,1720571620432039.0,321,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
69,user_15,0,2,22,u,1720571620436330.0,1720571622106127.0,8003,8338,1720571620462661.0,1720571622094887.0,335,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
70,user_15,0,2,23,r,1720571622106127.0,1720571623653120.0,8338,8658,1720571622138976.0,1720571623645856.0,320,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
71,user_15,0,2,24,g,1720571623653120.0,1720571625849585.0,8658,9095,1720571623703467.0,1720571625839395.0,437,False,next_label_timestamp,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
72,user_15,0,2,25,h,1720571625849585.0,,9095,9463,1720571625854573.0,1720571627694619.0,368,True,ring_recording_end,data/user_15/0/2_ring_0.bin,data/user_15/0/2_timestamp.txt
73,user_15,0,3,0,X,1720571653276730.0,1720571655406547.0,260,683,1720571653286983.0,1720571655369675.0,423,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
74,user_15,0,3,1,B,1720571655406547.0,1720571657801290.0,683,1166,1720571655447857.0,1720571657773997.0,483,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
75,user_15,0,3,2,Y,1720571657801290.0,1720571659752093.0,1166,1560,1720571657846187.0,1720571659737428.0,394,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
76,user_15,0,3,3,P,1720571659752093.0,1720571661898474.0,1560,1988,1720571659752093.0,1720571661855350.0,428,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
77,user_15,0,3,4,W,1720571661898474.0,1720571664298849.0,1988,2470,1720571661914566.0,1720571664273183.0,482,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
78,user_15,0,3,5,Q,1720571664298849.0,1720571666802865.0,2470,2974,1720571664331294.0,1720571666786994.0,504,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
79,user_15,0,3,6,A,1720571666802865.0,1720571669399636.0,2974,3496,1720571666835851.0,1720571669396448.0,522,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
80,user_15,0,3,7,S,1720571669399636.0,1720571671142761.0,3496,3843,1720571669437291.0,1720571671127945.0,347,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
81,user_15,0,3,8,K,1720571671142761.0,1720571673452226.0,3843,4319,1720571671143857.0,1720571673447429.0,476,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
82,user_15,0,3,9,F,1720571673452226.0,1720571675746825.0,4319,4775,1720571673495672.0,1720571675742462.0,456,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
83,user_15,0,3,10,M,1720571675746825.0,1720571678398149.0,4775,5304,1720571675756848.0,1720571678386841.0,529,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
84,user_15,0,3,11,Z,1720571678398149.0,1720571680186908.0,5304,5666,1720571678429285.0,1720571680159803.0,362,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
85,user_15,0,3,12,N,1720571680186908.0,1720571682197975.0,5666,6067,1720571680238159.0,1720571682195764.0,401,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
86,user_15,0,3,13,V,1720571682197975.0,1720571683808952.0,6067,6389,1720571682222280.0,1720571683786555.0,322,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
87,user_15,0,3,14,L,1720571683808952.0,1720571685454681.0,6389,6717,1720571683832758.0,1720571685441194.0,328,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
88,user_15,0,3,15,J,1720571685454681.0,1720571687140892.0,6717,7065,1720571685456825.0,1720571687135166.0,348,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
89,user_15,0,3,16,C,1720571687140892.0,1720571688838890.0,7065,7402,1720571687149591.0,1720571688838732.0,337,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
90,user_15,0,3,17,I,1720571688838890.0,1720571690159591.0,7402,7674,1720571688838890.0,1720571690146369.0,272,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
91,user_15,0,3,18,E,1720571690159591.0,1720571693148820.0,7674,8270,1720571690215051.0,1720571693137662.0,596,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
92,user_15,0,3,19,T,1720571693148820.0,1720571695098471.0,8270,8658,1720571693150931.0,1720571695063929.0,388,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
93,user_15,0,3,20,D,1720571695098471.0,1720571697387349.0,8658,9121,1720571695107618.0,1720571697361104.0,463,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
94,user_15,0,3,21,O,1720571697387349.0,1720571699521279.0,9121,9543,1720571697424178.0,1720571699497381.0,422,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
95,user_15,0,3,22,U,1720571699521279.0,1720571701559141.0,9543,9959,1720571699540265.0,1720571701548039.0,416,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
96,user_15,0,3,23,R,1720571701559141.0,1720571704040059.0,9959,10453,1720571701563992.0,1720571704034827.0,494,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
97,user_15,0,3,24,G,1720571704040059.0,1720571706550266.0,10453,10962,1720571704050333.0,1720571706537979.0,509,False,next_label_timestamp,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
98,user_15,0,3,25,H,1720571706550266.0,,10962,11450,1720571706552933.0,1720571708957529.0,488,True,ring_recording_end,data/user_15/0/3_ring_0.bin,data/user_15/0/3_timestamp.txt
