segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,is_last_label,segment_end_source,ring_source_path,label_source_path
37,user_5,0,1,13,Y,1720312337941964.0,1720312340261766.0,8008,8476,1720312337954136.0,1720312340241416.0,468,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
38,user_5,0,1,14,R,1720312340261766.0,1720312342626428.0,8476,8940,1720312340280706.0,1720312342559036.0,464,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
39,user_5,0,1,15,C,1720312342626428.0,1720312344341706.0,8940,9281,1720312342636366.0,1720312344276577.0,341,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
40,user_5,0,1,16,O,1720312344341706.0,1720312346063388.0,9281,9643,1720312344356364.0,1720312346061242.0,362,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
41,user_5,0,1,17,I,1720312346063388.0,1720312349801156.0,9643,10385,1720312346133668.0,1720312349750779.0,742,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
42,user_5,0,1,18,D,1720312349801156.0,1720312352037156.0,10385,10828,1720312349821326.0,1720312352025847.0,443,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
43,user_5,0,1,19,H,1720312352037156.0,1720312354741558.0,10828,11383,1720312352040286.0,1720312354734663.0,555,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
44,user_5,0,1,20,W,1720312354741558.0,1720312356908769.0,11383,11812,1720312354749203.0,1720312356871306.0,429,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
45,user_5,0,1,21,Q,1720312356908769.0,1720312358953816.0,11812,12234,1720312356944766.0,1720312358950173.0,422,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
46,user_5,0,1,22,A,1720312358953816.0,1720312361218719.0,12234,12676,1720312359037809.0,1720312361182818.0,442,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
47,user_5,0,1,23,P,1720312361218719.0,1720312363461813.0,12676,13137,1720312361240991.0,1720312363438131.0,461,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
48,user_5,0,1,24,K,1720312363461813.0,1720312365447192.0,13137,13520,1720312363525947.0,1720312365400696.0,383,False,next_label_timestamp,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
49,user_5,0,1,25,V,1720312365447192.0,,13520,13882,1720312365455389.0,1720312367148524.0,362,True,ring_recording_end,data/user_5/0/1_ring_0.bin,data/user_5/0/1_timestamp.txt
50,user_5,0,2,0,k,1720312395375079.0,1720312398778959.0,215,905,1720312395386659.0,1720312398763419.0,690,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
51,user_5,0,2,1,u,1720312398778959.0,1720312401056805.0,905,1367,1720312398840340.0,1720312401053380.0,462,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
52,user_5,0,2,2,g,1720312401056805.0,1720312403145434.0,1367,1782,1720312401145646.0,1720312403132808.0,415,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
53,user_5,0,2,3,v,1720312403145434.0,1720312405231227.0,1782,2191,1720312403146437.0,1720312405148608.0,409,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
54,user_5,0,2,4,q,1720312405231227.0,1720312407324112.0,2191,2612,1720312405253977.0,1720312407254146.0,421,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
55,user_5,0,2,5,f,1720312407324112.0,1720312410059146.0,2612,3174,1720312407345572.0,1720312410053737.0,562,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
56,user_5,0,2,6,i,1720312410059146.0,1720312412282202.0,3174,3617,1720312410092072.0,1720312412271101.0,443,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
57,user_5,0,2,7,h,1720312412282202.0,1720312414241644.0,3617,4005,1720312412332761.0,1720312414235802.0,388,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
58,user_5,0,2,8,t,1720312414241644.0,1720312416498363.0,4005,4461,1720312414250244.0,1720312416452609.0,456,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
59,user_5,0,2,9,m,1720312416498363.0,1720312418859166.0,4461,4942,1720312416543800.0,1720312418853875.0,481,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
60,user_5,0,2,10,n,1720312418859166.0,1720312421096392.0,4942,5384,1720312418881127.0,1720312421070504.0,442,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
61,user_5,0,2,11,o,1720312421096392.0,1720312423052290.0,5384,5786,1720312421101169.0,1720312423052219.0,402,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
62,user_5,0,2,12,b,1720312423052290.0,1720312425087474.0,5786,6188,1720312423142616.0,1720312425080281.0,402,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
63,user_5,0,2,13,l,1720312425087474.0,1720312427290902.0,6188,6630,1720312425128131.0,1720312427249427.0,442,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
64,user_5,0,2,14,s,1720312427290902.0,1720312429060501.0,6630,6991,1720312427327274.0,1720312429058901.0,361,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
65,user_5,0,2,15,d,1720312429060501.0,1720312431188717.0,6991,7414,1720312429074318.0,1720312431181175.0,423,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
66,user_5,0,2,16,j,1720312431188717.0,1720312433605141.0,7414,7896,1720312431245164.0,1720312433600726.0,482,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
67,user_5,0,2,17,e,1720312433605141.0,1720312435215745.0,7896,8217,1720312433635435.0,1720312435190962.0,321,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
68,user_5,0,2,18,a,1720312435215745.0,1720312437029059.0,8217,8579,1720312435257659.0,1720312437000729.0,362,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
69,user_5,0,2,19,p,1720312437029059.0,1720312439432810.0,8579,9061,1720312437036417.0,1720312439371625.0,482,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
70,user_5,0,2,20,z,1720312439432810.0,1720312441144472.0,9061,9403,1720312439442669.0,1720312441083179.0,342,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
71,user_5,0,2,21,x,1720312441144472.0,1720312443245992.0,9403,9837,1720312441145595.0,1720312443237876.0,434,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
72,user_5,0,2,22,r,1720312443245992.0,1720312445252593.0,9837,10245,1720312443250917.0,1720312445248713.0,408,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
73,user_5,0,2,23,y,1720312445252593.0,1720312447465043.0,10245,10688,1720312445264161.0,1720312447454559.0,443,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
74,user_5,0,2,24,w,1720312447465043.0,1720312449703827.0,10688,11130,1720312447531305.0,1720312449702650.0,442,False,next_label_timestamp,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
75,user_5,0,2,25,c,1720312449703827.0,,11130,11472,1720312449741939.0,1720312451381516.0,342,True,ring_recording_end,data/user_5/0/2_ring_0.bin,data/user_5/0/2_timestamp.txt
76,user_5,0,3,0,K,1720312479764125.0,1720312482147937.0,287,776,1720312479771170.0,1720312482138550.0,489,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
77,user_5,0,3,1,U,1720312482147937.0,1720312484256156.0,776,1204,1720312482151591.0,1720312484255581.0,428,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
78,user_5,0,3,2,G,1720312484256156.0,1720312486738755.0,1204,1687,1720312484293249.0,1720312486672570.0,483,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
79,user_5,0,3,3,V,1720312486738755.0,1720312488915405.0,1687,2129,1720312486746847.0,1720312488857236.0,442,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
80,user_5,0,3,4,Q,1720312488915405.0,1720312491708613.0,2129,2692,1720312488935658.0,1720312491702078.0,563,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
81,user_5,0,3,5,F,1720312491708613.0,1720312494086276.0,2692,3174,1720312491782144.0,1720312494062559.0,482,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
82,user_5,0,3,6,I,1720312494086276.0,1720312496796904.0,3174,3715,1720312494138929.0,1720312496772175.0,541,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
83,user_5,0,3,7,H,1720312496796904.0,1720312499286251.0,3715,4219,1720312496826425.0,1720312499281969.0,504,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
84,user_5,0,3,8,T,1720312499286251.0,1720312501518648.0,4219,4661,1720312499337342.0,1720312501460470.0,442,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
85,user_5,0,3,9,M,1720312501518648.0,1720312504031486.0,4661,5163,1720312501540566.0,1720312503963864.0,502,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
86,user_5,0,3,10,N,1720312504031486.0,1720312506954241.0,5163,5758,1720312504043493.0,1720312506947125.0,595,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
87,user_5,0,3,11,O,1720312506954241.0,1720312509477059.0,5758,6267,1720312506961554.0,1720312509447482.0,509,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
88,user_5,0,3,12,B,1720312509477059.0,1720312512175234.0,6267,6810,1720312509529501.0,1720312512160250.0,543,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
89,user_5,0,3,13,L,1720312512175234.0,1720312514211220.0,6810,7212,1720312512238111.0,1720312514156790.0,402,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
90,user_5,0,3,14,S,1720312514211220.0,1720312516366079.0,7212,7654,1720312514233989.0,1720312516356603.0,442,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
91,user_5,0,3,15,D,1720312516366079.0,1720312518754231.0,7654,8129,1720312516435240.0,1720312518748303.0,475,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
92,user_5,0,3,16,J,1720312518754231.0,1720312521970299.0,8129,8778,1720312518760600.0,1720312521957306.0,649,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
93,user_5,0,3,17,E,1720312521970299.0,1720312525338660.0,8778,9448,1720312522004538.0,1720312525333281.0,670,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
94,user_5,0,3,18,A,1720312525338660.0,1720312527780568.0,9448,9943,1720312525348169.0,1720312527767488.0,495,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
95,user_5,0,3,19,P,1720312527780568.0,1720312529998835.0,9943,10386,1720312527827321.0,1720312529992355.0,443,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
96,user_5,0,3,20,Z,1720312529998835.0,1720312532593649.0,10386,10908,1720312530057107.0,1720312532592496.0,522,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
97,user_5,0,3,21,X,1720312532593649.0,1720312535081446.0,10908,11410,1720312532629395.0,1720312535053180.0,502,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
98,user_5,0,3,22,R,1720312535081446.0,1720312537934152.0,11410,11973,1720312535121930.0,1720312537862538.0,563,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
99,user_5,0,3,23,Y,1720312537934152.0,1720312540240495.0,11973,12441,1720312537934247.0,1720312540235528.0,468,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
100,user_5,0,3,24,W,1720312540240495.0,1720312543109059.0,12441,13018,1720312540250924.0,1720312543059360.0,577,False,next_label_timestamp,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
101,user_5,0,3,25,C,1720312543109059.0,,13018,13358,1720312543137037.0,1720312544750753.0,340,True,ring_recording_end,data/user_5/0/3_ring_0.bin,data/user_5/0/3_timestamp.txt
