segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,gravity_removal_method,gravity_low_pass_cutoff_hz,gravity_madgwick_beta,is_last_label,segment_end_source,ring_source_path,label_source_path
23,user_19,0,0,25,v,1720292242336814.0,,19185,19506,1720292242375182.0,1720292243888628.0,321,low-pass,0.2,0.1,True,ring_recording_end,data/user_19/0/0_ring_0.bin,data/user_19/0/0_timestamp.txt
24,user_19,0,1,0,S,1720292262298683.0,1720292265367038.0,1264,1868,1720292262311041.0,1720292265307981.0,604,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
25,user_19,0,1,1,L,1720292265367038.0,1720292267307432.0,1868,2270,1720292265369912.0,1720292267300647.0,402,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
26,user_19,0,1,2,T,1720292267307432.0,1720292269089920.0,2270,2624,1720292267376666.0,1720292269077733.0,354,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
27,user_19,0,1,3,F,1720292269089920.0,1720292271027029.0,2624,3013,1720292269092019.0,1720292270998620.0,389,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
28,user_19,0,1,4,J,1720292271027029.0,1720292272691572.0,3013,3354,1720292271076428.0,1720292272685556.0,341,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
29,user_19,0,1,5,B,1720292272691572.0,1720292275349169.0,3354,3877,1720292272760196.0,1720292275306452.0,523,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
30,user_19,0,1,6,X,1720292275349169.0,1720292277242908.0,3877,4259,1720292275368713.0,1720292277225357.0,382,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
31,user_19,0,1,7,E,1720292277242908.0,1720292279984402.0,4259,4814,1720292277268758.0,1720292279979827.0,555,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
32,user_19,0,1,8,U,1720292279984402.0,1720292281737138.0,4814,5163,1720292279995750.0,1720292281715286.0,349,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
33,user_19,0,1,9,N,1720292281737138.0,1720292283654133.0,5163,5545,1720292281775647.0,1720292283589266.0,382,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
34,user_19,0,1,10,M,1720292283654133.0,1720292285848791.0,5545,5986,1720292283666829.0,1720292285821988.0,441,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
35,user_19,0,1,11,G,1720292285848791.0,1720292288135558.0,5986,6449,1720292285869405.0,1720292288106018.0,463,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
36,user_19,0,1,12,Z,1720292288135558.0,1720292290079593.0,6449,6843,1720292288164708.0,1720292290076916.0,394,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
37,user_19,0,1,13,Y,1720292290079593.0,1720292292146988.0,6843,7252,1720292290089925.0,1720292292135742.0,409,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
38,user_19,0,1,14,R,1720292292146988.0,1720292294373023.0,7252,7694,1720292292174806.0,1720292294311402.0,442,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
39,user_19,0,1,15,C,1720292294373023.0,1720292296035907.0,7694,8035,1720292294389998.0,1720292295989024.0,341,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
40,user_19,0,1,16,O,1720292296035907.0,1720292297878988.0,8035,8404,1720292296055127.0,1720292297876922.0,369,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
41,user_19,0,1,17,I,1720292297878988.0,1720292300230780.0,8404,8879,1720292297891255.0,1720292300215664.0,475,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
42,user_19,0,1,18,D,1720292300230780.0,1720292302310271.0,8879,9301,1720292300274761.0,1720292302306778.0,422,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
43,user_19,0,1,19,H,1720292302310271.0,1720292304395987.0,9301,9721,1720292302367919.0,1720292304394904.0,420,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
44,user_19,0,1,20,W,1720292304395987.0,1720292306399877.0,9721,10124,1720292304395987.0,1720292306389573.0,403,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
45,user_19,0,1,21,Q,1720292306399877.0,1720292308490029.0,10124,10534,1720292306458824.0,1720292308477146.0,410,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
46,user_19,0,1,22,A,1720292308490029.0,1720292310580459.0,10534,10955,1720292308492277.0,1720292310566994.0,421,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
47,user_19,0,1,23,P,1720292310580459.0,1720292312596569.0,10955,11371,1720292310581461.0,1720292312594393.0,416,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
48,user_19,0,1,24,K,1720292312596569.0,1720292314642513.0,11371,11772,1720292312686692.0,1720292314589861.0,401,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
49,user_19,0,1,25,V,1720292314642513.0,,11772,12074,1720292314666993.0,1720292316119602.0,302,low-pass,0.2,0.1,True,ring_recording_end,data/user_19/0/1_ring_0.bin,data/user_19/0/1_timestamp.txt
50,user_19,0,2,0,x,1720292338969230.0,1720292341337372.0,582,1064,1720292338975991.0,1720292341317440.0,482,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
51,user_19,0,2,1,b,1720292341337372.0,1720292343832332.0,1064,1567,1720292341392729.0,1720292343805328.0,503,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
52,user_19,0,2,2,y,1720292343832332.0,1720292345814101.0,1567,1968,1720292343868917.0,1720292345797357.0,401,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
53,user_19,0,2,3,p,1720292345814101.0,1720292347508899.0,1968,2310,1720292345873428.0,1720292347504014.0,342,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
54,user_19,0,2,4,w,1720292347508899.0,1720292349051477.0,2310,2611,1720292347580490.0,1720292349003433.0,301,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
55,user_19,0,2,5,q,1720292349051477.0,1720292350932794.0,2611,2993,1720292349080958.0,1720292350905963.0,382,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
56,user_19,0,2,6,a,1720292350932794.0,1720292352658761.0,2993,3335,1720292350979400.0,1720292352605195.0,342,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
57,user_19,0,2,7,s,1720292352658761.0,1720292354000643.0,3335,3615,1720292352667684.0,1720292353991695.0,280,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
58,user_19,0,2,8,k,1720292354000643.0,1720292355495896.0,3615,3916,1720292354006413.0,1720292355492563.0,301,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
59,user_19,0,2,10,m,1720292360772622.0,1720292363269625.0,4969,5464,1720292360785025.0,1720292363213187.0,495,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
60,user_19,0,2,11,z,1720292363269625.0,1720292364495986.0,5464,5719,1720292363273424.0,1720292364491542.0,255,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
61,user_19,0,2,12,n,1720292364495986.0,1720292365751477.0,5719,5966,1720292364502969.0,1720292365700754.0,247,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
62,user_19,0,2,13,v,1720292365751477.0,1720292366815800.0,5966,6187,1720292365763056.0,1720292366810816.0,221,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
63,user_19,0,2,14,l,1720292366815800.0,1720292369247960.0,6187,6669,1720292366873342.0,1720292369225283.0,482,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
64,user_19,0,2,15,j,1720292369247960.0,1720292371319902.0,6669,7091,1720292369272265.0,1720292371288941.0,422,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
65,user_19,0,2,16,c,1720292371319902.0,1720292372564893.0,7091,7332,1720292371365607.0,1720292372502887.0,241,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
66,user_19,0,2,17,i,1720292372564893.0,1720292374935976.0,7332,7815,1720292372579097.0,1720292374910821.0,483,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
67,user_19,0,2,18,e,1720292374935976.0,1720292376881442.0,7815,8202,1720292374972698.0,1720292376872341.0,387,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
68,user_19,0,2,19,t,1720292376881442.0,1720292378826408.0,8202,8598,1720292376886932.0,1720292378812473.0,396,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
69,user_19,0,2,20,d,1720292378826408.0,1720292380741005.0,8598,8980,1720292378875783.0,1720292380708769.0,382,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
70,user_19,0,2,21,o,1720292380741005.0,1720292382100557.0,8980,9260,1720292380770798.0,1720292382085965.0,280,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
71,user_19,0,2,22,u,1720292382100557.0,1720292383673353.0,9260,9569,1720292382106539.0,1720292383670181.0,309,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
72,user_19,0,2,23,r,1720292383673353.0,1720292385080498.0,9569,9853,1720292383686338.0,1720292385079381.0,284,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
73,user_19,0,2,24,g,1720292385080498.0,1720292386744648.0,9853,10185,1720292385080498.0,1720292386706086.0,332,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
74,user_19,0,2,25,h,1720292386744648.0,,10185,10520,1720292386765267.0,1720292388396197.0,335,low-pass,0.2,0.1,True,ring_recording_end,data/user_19/0/2_ring_0.bin,data/user_19/0/2_timestamp.txt
75,user_19,0,3,0,X,1720292400772454.0,1720292402970248.0,221,663,1720292400787984.0,1720292402916446.0,442,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
76,user_19,0,3,1,B,1720292402970248.0,1720292405190687.0,663,1118,1720292402972643.0,1720292405179211.0,455,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
77,user_19,0,3,2,Y,1720292405190687.0,1720292407180189.0,1118,1513,1720292405192857.0,1720292407173318.0,395,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
78,user_19,0,3,3,P,1720292407180189.0,1720292408915008.0,1513,1867,1720292407188003.0,1720292408892362.0,354,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
79,user_19,0,3,4,W,1720292408915008.0,1720292410744493.0,1867,2230,1720292408917095.0,1720292410708890.0,363,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
80,user_19,0,3,5,Q,1720292410744493.0,1720292412579014.0,2230,2597,1720292410772119.0,1720292412566771.0,367,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
81,user_19,0,3,6,A,1720292412579014.0,1720292414881133.0,2597,3066,1720292412582937.0,1720292414880056.0,469,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
82,user_19,0,3,7,S,1720292414881133.0,1720292416530708.0,3066,3395,1720292414892873.0,1720292416496806.0,329,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
83,user_19,0,3,8,K,1720292416530708.0,1720292418367209.0,3395,3757,1720292416574561.0,1720292418307442.0,362,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
84,user_19,0,3,9,F,1720292418367209.0,1720292420112103.0,3757,4117,1720292418372029.0,1720292420091237.0,360,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
85,user_19,0,3,10,M,1720292420112103.0,1720292422119463.0,4117,4520,1720292420147052.0,1720292422104615.0,403,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
86,user_19,0,3,11,Z,1720292422119463.0,1720292423814017.0,4520,4862,1720292422167117.0,1720292423805422.0,342,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
87,user_19,0,3,12,N,1720292423814017.0,1720292425610473.0,4862,5223,1720292423868953.0,1720292425608446.0,361,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
88,user_19,0,3,13,V,1720292425610473.0,1720292426947306.0,5223,5484,1720292425671422.0,1720292426919917.0,261,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
89,user_19,0,3,14,L,1720292426947306.0,1720292428237217.0,5484,5745,1720292426966552.0,1720292428211617.0,261,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
90,user_19,0,3,15,J,1720292428237217.0,1720292429699890.0,5745,6046,1720292428274253.0,1720292429695127.0,301,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
91,user_19,0,3,16,C,1720292429699890.0,1720292430990027.0,6046,6301,1720292429772272.0,1720292430980539.0,255,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
92,user_19,0,3,17,I,1720292430990027.0,1720292432864966.0,6301,6670,1720292430993780.0,1720292432801530.0,369,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
93,user_19,0,3,18,E,1720292432864966.0,1720292434862999.0,6670,7071,1720292432879119.0,1720292434827313.0,401,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
94,user_19,0,3,19,T,1720292434862999.0,1720292436495962.0,7071,7412,1720292434870226.0,1720292436493827.0,341,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
95,user_19,0,3,20,D,1720292436495962.0,1720292438362186.0,7412,7775,1720292436508155.0,1720292438306780.0,363,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
96,user_19,0,3,21,O,1720292438362186.0,1720292440174219.0,7775,8136,1720292438399590.0,1720292440162540.0,361,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
97,user_19,0,3,22,U,1720292440174219.0,1720292441621609.0,8136,8437,1720292440180148.0,1720292441613562.0,301,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
98,user_19,0,3,23,R,1720292441621609.0,1720292443659157.0,8437,8839,1720292441661604.0,1720292443591445.0,402,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
99,user_19,0,3,24,G,1720292443659157.0,1720292445883754.0,8839,9294,1720292443684273.0,1720292445881760.0,455,low-pass,0.2,0.1,False,next_label_timestamp,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
100,user_19,0,3,25,H,1720292445883754.0,,9294,9676,1720292445892711.0,1720292447777085.0,382,low-pass,0.2,0.1,True,ring_recording_end,data/user_19/0/3_ring_0.bin,data/user_19/0/3_timestamp.txt
